item_id,asin,code_1,code_2,code_3,code_4,dedup_last,sid,sid_prefix,collision_group_size,is_collided,item_text
45,B000052YMT,158,141,173,107,0,158-141-173-107-0,158-141-173-107,1,False,"Cetaphil Gentle Skin Cleanser, 4.0 -Ounce Bottles (Pack of 6) Cetaphil Softens As It Cleanses.CETAPHIL&reg; cleanser was formulated for dermatologists as a gentle, non-irritating cleanser for even the most sensitive skin. Unlike soap, CETAPHIL is completely non-alkaline, non-comedogenic, and fragrance free.&nbsp; Soothes and softens as it cleanses, helping the skin retain needed moisture. Use for face, hands, and the entire body. Also an excellent cleanser for the delicate skin of babies. Beauty Cleansers Face Skin Care"
46,B000052YMV,158,245,104,100,0,158-245-104-100-0,158-245-104-100,1,False,"Cetaphil Gentle Skin Cleanser - 16 fl oz Cetaphil Softens As It Cleanses.CETAPHIL&reg; cleanser was formulated for dermatologists as a gentle, non-irritating cleanser for even the most sensitive skin. Unlike soap,&nbsp;CETAPHIL is completely non-alkaline, non-comedogenic, and fragrance free.&nbsp; Soothes and softens as it cleanses, helping the skin retain needed moisture. Use for face, hands, and the entire body. Also an excellent cleanser for the delicate skin of babies. Beauty Cleansers Face Skin Care"
47,B000052YMX,19,176,9,81,0,19-176-9-81-0,19-176-9-81,1,False,"Complex 15 Therapeutic Moisturizing Face Cream - 2.5 Ounce Dermatologist recommended ; CONTAINS PHOSPHOLIPIDS: which restore and maintain natural moisture balance in dry, sensitive skin, COMPLEX 15 Therapeutic Moisturizing Face Cream: Formulated for mild to severe dry skin with a system modeled from nature. Contains lecithin, a phospholipid water-binding agent found naturally in the skin. Nongreasy and absorbs quickly into the skin. Unscented, contains no parabens, lanolin or mineral oil. Proven to be hypoallergenic, noncomedogenic, and fragrance-free. Beauty Creams & Moisturizers Face Skin Care"
48,B000052YN5,105,177,202,81,0,105-177-202-81-0,105-177-202-81,1,False,"DML Daily Facial Moisturizer, SPF 25 - 1.5 Oz DML with broad spectrum sunscreens enhanced with Avobenzone (Parsol 1789)also contains Hyaluronic AcidNon-comedogenicHypoallergenicWater ResistantUnscentedAmino Benzoic Acid (PABA) freeSun Alert:&nbsp; Limiting sun exposure, wearing protective clothing and using sunscreens, may reduce the risks of skin aging, skin cancer and other harmful effects of the sun. Beauty Creams & Moisturizers Face Skin Care"
49,B000052YN7,55,121,122,81,0,55-121-122-81-0,55-121-122-81,1,False,"DML Moisturizing Lotion 16 oz. DML For Daily Care of Dry Skin.Non-ComedogenicHypoallergenicFragrance FreeFast AbsorbingRecommended by DermatologistsDML recommended for dry skin.DML helps condition the skin, retains moisture and leaves the skin soft and smooth. Beauty Creams & Moisturizers Face Fluids & Lotions Lotions Skin Care"
50,B000052YOL,10,247,38,185,0,10-247-38-185-0,10-247-38-185,1,False,"Neutrogena Healthy Skin Anti-Wrinkle Cream, SPF 15, 1.4 Ounce Neutrogena Beauty Creams & Moisturizers Face Skin Care"
51,B000052YOR,157,174,41,76,0,157-174-41-76-0,157-174-41-76,1,False,"Neutrogena Body Oil, Light Sesame Formula, 8.5 Ounce Neutrogena Body Oil is a delicately light sesame formula that instantly vanishes into the skin, sealing in moisture. Skin feels moisturized, soft, silky and looks radiant.    Lightweight  Absorbs quickly  Available in Original and Fragrance-free Beauty Body Moisturizers Oils Skin Care"
52,B000052YOX,10,136,17,20,0,10-136-17-20-0,10-136-17-20,1,False,"Neutrogena Oil-Free Moisture, Sensitive Skin, 4 Ounce Neutrogena Beauty Creams & Moisturizers Face Fluids & Lotions Lotions Skin Care"
53,B000052YP4,218,151,42,71,0,218-151-42-71-0,218-151-42-71,1,False,"Neutrogena Light Night Cream, 2.25 Ounce Neutrogena Beauty Creams & Moisturizers Face Night Creams Skin Care"
54,B000052YP6,247,245,126,107,0,247-245-126-107-0,247-245-126-107,1,False,"Neutrogena Norwegian Formula Hand Cream, Fragrance-Free (2 Ounce) Neutrogena Neutrogena Hand Cream delivers effective relief for dry, chapped hands.  This clinically proven, highly concentrated formula rapidly heals dry hands. It noticeably improves the look and feel of your skin. Beauty Hand Creams & Lotions Hands & Nails Skin Care"
55,B000052YQ0,49,228,133,171,0,49-228-133-171-0,49-228-133-171,1,False,"Olay Complete All Day Moisturizer With Sunscreen Broad Spectrum SPF 15 Normal 4 Fl Oz Olay Even if you have normal skin, you need a light moisturizing lotion you can trust to maintain a healthy, beautiful appearance. Olay Complete All Day Moisturizer with Sunscreen for Normal Skin is not only 100% oil-free and PABA-free, it also contains broad-spectrum SPF sunscreen to provide protection against the sun's harmful rays. The formula was designed for normal skin by Olay skin experts to help prevent premature aging. Olay Complete All Day Moisturizer with SPF 15 for Normal Skin conditions your skins surface with anti-oxidants (vitamins E, B3 and C), providing 48 hours of moisturization to help you maintain a fresh, healthy look. It's also non-comedogenic, which means it won't clog your pores. Just apply it liberally 15 minutes before sun exposure, and reapply every 2 hours if you remain outdoors. Taking care of your skin is simple as long as you use the right products. That's why there's Olay Complete All Day Moisturizer with Sunscreen for Normal Skin. Beauty Creams & Moisturizers Face Fluids & Lotions Lotions Skin Care"
56,B000052YQ2,49,228,224,79,0,49-228-224-79-0,49-228-224-79,1,False,"Olay Complete All Day Moisturizer With Sunscreen Broad Spectrum SPF 15 - Sensitive 4 Fl Oz Olay Caring for sensitive skin is simple  if you have the right moisturizer. Olay Complete All Day Moisturizer with Sunscreen for Sensitive Skin gently helps you maintain a healthy, beautiful-looking appearance. This lightweight, fast-absorbing lotion gives your skin 12 hours of long-lasting hydration. Plus, it contains broad-spectrum SPF sunscreen to provide protection from the sun's harmful rays. Your skin will even love its gentle, 100% oil-free, fragrance-free and PABA-free formula.Designed for sensitive skin by Olay skin experts to help prevent premature aging, Olay Complete All Day Moisturizer with Sunscreen for Sensitive Skin conditions your skins surface with vitamin E and Aloe, and provides 12 hours of moisturization. The formula is also non-comedogenic, which means it won't clog your pores.To keep your sensitive skin looking and feeling fresh and healthy, use Olay Complete All Day Moisturizer with Sunscreen for Sensitive Skin every day. And when youre planning to be out and about, just apply it liberally 15 minutes before sun exposure and reapply every 2 hours if you remain outdoors. Its that easy. Beauty Creams & Moisturizers Face Skin Care"
57,B000052YQN,196,170,255,194,0,196-170-255-194-0,196-170-255-194,1,False,"POND'S Cold Cream Cleanser, 3.5 oz. Pond&#39;s Beauty Body Moisturizers Oils Skin Care"
58,B000052YQU,17,70,196,208,0,17-70-196-208-0,17-70-196-208,1,False,"POND'S Dry Skin Cream Facial Moisturizer, 3.9-Ounce (Packaging May Vary) Pond&#39;s Beauty Creams & Moisturizers Face Fluids & Lotions Lotions Skin Care"
59,B000052Z5B,172,2,102,20,0,172-2-102-20-0,172-2-102-20,1,False,"Coty Airspun Face Powder, Naturally Neutral, 2.3 oz Coty Light/Medium Neutral Tone 070-11Exclusive Microspun formula.&nbsp; Provides a longwearing, flawless finish to set makeup or may be used instead of foundation. Beauty Face Makeup Powder"
60,B000052Z8D,65,157,131,45,0,65-157-131-45-0,65-157-131-45,1,False,"Max Factor Pan-Stik Ultra Creamy Makeup, Sun Tone 137 .5 oz (14 g) The original Max Factor Pan-Stick Makeup. Professionally formulated to cover and color naturally, in an easy to use, swivel-up stick. It actually slips on like silk to finish your face with dewy freshness - white it pampers your skin with rich emollients. Product is brand new and factory sealed. Please email with any questions, Thanks!!! Beauty Face Foundation Makeup"
61,B000052ZB1,10,244,58,171,0,10-244-58-171-0,10-244-58-171,1,False,"Neutrogena Intensified Day Moisture, SPF 15, 2.25 Ounce Intensified Day Moisture SPF 15 combines long-lasting moisturization for dry skin with effective sun protection.   This lightweight, dermatologist-tested cream provides an immediate surge of moisture. Dry skin is moisturized for 12 hours, even under makeup. This PABA-free formula also provides SPF 15 sun protection. It helps prevent premature signs of aging caused by the sun's damaging UVA and UVB rays. Beauty Creams & Moisturizers Day Creams Face Skin Care"
62,B000052ZB2,10,29,245,20,0,10-29-245-20-0,10-29-245-20,1,False,"Neutrogena Extra Gentle Cleanser, 6.7 Ounce Neutrogena Neutrogena extra gentle cleanser more than just gentle cleansing. Neutrogena extra gentle cleanser provides more than just gentle cleansing for even the most sensitive skin. Every time you cleanse, its nonstop formula adds back moisture so skin retains resiliency and suppleness. Rich and nonirritating, it leaves skin more moisturized without a filmy residue that can clog pores. Beauty Cleansers Face Skin Care"
63,B000052ZB4,206,176,38,160,0,206-176-38-160-0,206-176-38-160,1,False,"Neutrogena Deep Clean Facial Cleanser, Normal to Oily Skin, 6.7 Ounce Neutrogena Neutrogena Deep Clean cleans so deeply and thoroughly that it improves the look and feel of skin. Skin is left cleanwith no poreclogging residue. Your complexion looks fresh and healthy; feels smooth and soft from deeper, more thorough cleansing. This effective face wash contains a hydroxy acid which penetrates deep into pores, dissolving dirt, oil and makeup. It also removes dead surface skin cells that can dry, roughen and dull your complexion. Softer, fresher skin will emerge. Beauty Body Moisturizers Oils Skin Care"
64,B000052ZBD,157,245,104,160,0,157-245-104-160-0,157-245-104-160,1,False,"Neutrogena Rainbath Gel, Original, 16  Ounce Neutrogena Cleans, softens and conditions skin.Rainbath Shower &amp; Bath Gel cleans, softens and conditions skin without a heavy leavebehind residue.Your skin is left in better condition feeling smooth, soft and renewed. Its fragrance is a blend of spices, fruits and herbs, providing a cleanfresh burst that awakens your senses and refreshes your entire body.Made in U.S.A. Bath & Body Beauty Body Washes Cleansers"
65,B000052ZBH,87,6,253,79,0,87-6-253-79-0,87-6-253-79,1,False,"Almay One Coat Nourishing Mascara, Thickening, Black 402, 0.4-Ounce Package Almay Hypo-Allergenic. 100% Thicker lashes. Double size lashes in one clump-free coat. Non-smudging. Non-flaking. Suitable for contact lens wearers. Volumizing formula builds lashes double thick in one quick, smooth, clump-free application. Specially designed Quick Coat Brush wraps mascara evenly around every lash as it separates for a full, lush, high-volume look. Lashes feel conditioned and cared for--no clumps, flakes or smudges. Fragrance free. Non-irritating. Ophthalmologist, clinically, dermatologist and allergy tested. Beauty Eyes Makeup Mascara"
66,B000052ZBP,206,233,124,97,0,206-233-124-97-0,206-233-124-97,2,True,"Almay Moisturizing Eye Makeup Remover Pads, 80-Pads Almay Removes waterproof eye makeup and longwearing lipcolor. America's Number One eye makeup remover brand. Single use pad gently removes even waterproof eye makeup and longwearing lipcolor; Moisturizers eye area, fends off dry lines. Made in USA. Beauty Eyes Makeup Makeup Remover"
67,B000052ZTY,245,118,172,128,0,245-118-172-128-0,245-118-172-128,1,False,"Hugo By Hugo Boss For Men. Eau De Toilette Spray 1.3 Ounces HUGO BOSS Introduced in 1995. Fragrance notes: woods, fresh citrus and spicy leaves. Recommended use: daytime.When&#xA0;applying&#xA0;any fragrance please consider that there are several factors which can affect the natural smell of your skin and, in turn, the way a scent smells on you.&#xA0; For instance, your mood, stress level, age, body chemistry,&#xA0;diet, and current medications may all alter the scents you wear.&#xA0;&#xA0;Similarly, factor such as dry or oily&#xA0;skin can even affect the amount of time a fragrance will last after being applied Beauty Eau de Toilette Fragrance Men's"
68,B00005302B,111,129,12,202,0,111-129-12-202-0,111-129-12-202,1,False,"Jergen Extra Moisturizing Liquid Hand Wash 7.5 Oz Jergens Cleans completely: This rich, creamy formula creates lots of soft lather to clean thoroughly, removing dirt and germs. Gentle On Skin: Jergens skin care products have been trusted for generations. Enriched with real Jergens lotion, this pH-balanced formula will leave your skin feeling clean and soft. Smells Great: The classic Jergens cherry-almond fragrance is almost as well known as the Jergens name itself. Enjoy this clean, soft fragrance every time you wash your hands! Look for Jergens Hand Wash in economical refill sizes, too. Made in USA. Beauty Hand Soaps Hands & Nails Skin Care"
69,B00005304H,51,176,15,29,0,51-176-15-29-0,51-176-15-29,1,False,"Q-tips Cotton Swabs, 500 Count Q-Tips &lt;P&gt;More Cotton At The Tip* Than Any Other Swab.&lt;/P&gt; &lt;P&gt;&lt;STRONG&gt;Q-tips&#xAE;&lt;/STRONG&gt; Cotton Swabs are made with 100% pure cotton and have more soft cotton at the tip* than any other swab.&#xA0; The firm paper stick gives gently under pressure, while a special adhesive secures the cotton to the stick.&lt;/P&gt; &lt;P&gt;Ideal for the whole family, and not just for ears.&#xA0; Apply and remove makeup or touch up a manicure.&#xA0; Gentle enough to care for newborn babies.&lt;/P&gt; &lt;P&gt;&lt;STRONG&gt;Q-tips&#xAE;&lt;/STRONG&gt; Cotton Swabs are made with 100% natural materials, unlike some other cotton swab brands, and are biodegradable when composted.&#xA0; Please support recycling in your community. &lt;/P&gt; &lt;P&gt;Q-tips Cotton Swabs are ideal if the task requires a soft touch.&#xA0; There is no softer or safer swab.&lt;/P&gt; &lt;P&gt;Handy Snap Lock Opening.&lt;/P&gt; &lt;P&gt;*From the end of the stick to the top of the swab.&lt;/P&gt; &lt;P&gt;Made in the USA&lt;/P&gt; Beauty Cotton & Swabs Cotton Swabs Tools & Accessories"
