sid_prefix,collision_group_size,dedup_last,item_id,asin,item_text
91-254-26-247,4,3,8718,B0062W4T98,"Suave Professionals Keratin Infusion Smooth and Shine Serum, 2 Ounce (Pack of 3) Suave Keratin Infusion Smooth & Dry Serumfrom the Suave Professionals&reg; line offers a simple, at-home alternative to expensive salon keratin treatments. Natural keratin protein in hair depletes over time leaving it unmanageable, frizzy, and harder to style. Formulated with Keralock&#8482; Technology, this shine-perfecting serum infuses the hair with keratin protein and seals the hair cuticles, resulting in smoother, shinier hair. Offering up to 48 hours of frizz control, this serum also fights the plague of humidity without leaving a residue.Simple to use, dispense 2 to 3 pumps of serum into your palms and comb it through towel dried hair with your fingers from mid-shaft to ends. Then style as desired. Finish on dry hair to eliminate flyaways.Infuses Keratin and Seals Hair Fiber For:Lustrous shineFrizz control for up to 48 hoursSmoother, more manageable hairEasy stylingKey Features and Benefits:Makes hair shiny, smooth, and easier to styleInfuses keratin inside the hair fiber moisturizationProtects hair while heat stylingFights humidity without leaving residueSalon proven to prevent frizz as well as K&eacute;rastase&reg;**Versus K&eacute;rastase&reg; Elixir Ultime. K&eacute;rastase&reg; is a registered trademark of L'Oreal USA.Achieve Professional-Quality ResultsThe Suave Professionals&reg; line of hair care products has been completely reinvented from the inside out, with upgraded formulas, improved fragrances, and chic new packaging. Suave Professionals&reg; is salon proven to work as well as top salon brands, helping you achieve a variety of beautiful hairstyles--while caring for your hair. This line is developed to help you achieve naturally gorgeous, healthy locks.About Suave&reg;For over 70 years Suave&reg; has offered professional quality products for the entire family--that are proven to work as well as salon and specialty brands. Suave's mission is to make gold standard quality attainable to all, so everyone can look good, smell good, and feel good every day.What's in the Box?Three 2-ounce bottles of Suave Professionals&reg; Keratin Infusion Smooth & Shine Serum. Beauty Hair Care Hair Styling Serums Styling Products"
94-251-58-218,4,0,4928,B002HEW7QM,"Designer Skin 14 Karat Gold, 13.5-Ounce Bottle Designer Skin 14 Karat GoldTM
Ultra Advanced 14 (XIV) Bronzing Blend
Dark Tanning Formula with SunStayTM Technology
Type: Bronzer / Level: Breakthrough
What is better than bronze? Quite simply...Gold...as in 14 Karat GoldTM. Experience extravagantly-rich, dark color as this ultra advanced 14 bronzing formula breaks through your tanning plateau into the next realm of surreal golden splendor. Advanced technology in both tanning and skincare parlayed into one extraordinary formula. Finally...an advanced bronzer worth its weight in gold!

 * Ultra advanced 14 bronzing blend delivers brilliant, dark color for a gorgeous-looking effect
 * Utilizes 2X Mega MelamaxTM Optimizing Complex for dramatic, dark color while the 2X Opti-GlowTM Blend delivers a healthy-looking, radiant glow
 * SunStayTM Technology and Fade DefyingTM Properties help maintain and prolong the life and beauty of your color while Activated Amino Acids (AAA) promote optimal bronze color / Paraben-free

SUITABLE FOR ALL SKIN TYPES!
Fragrance: Exotic Fruits & Fig
Size: 400 mL 13.5 Oz. Beauty Skin Care Sun Tanning Oils"
94-251-58-218,4,1,4929,B002HEW7V2,"Designer Skin Bellezza, 13.5-Ounce Bottle Designer Skin BellezzaTM
Magnificently Rich 18(XVIII) Bronzing Blend 
Exclusive Dark Tanning Juice Color-AdeTM 
Type: Bronzer / Level: Breakthrough
Overindulge your skin in beauteous, bold, bronze color and exquisite skincare found only in BellezzaTM18(XVIII) Bronzing Elixir. This potent GratifruitTMcocktail feeds your skin through its exclusive Juice Color-AdeTM formulation, while resplendent bronzers satisfy your darkest desires. The gaze of the beholder is upon you...
Magnificently rich 18(XVIII) bronzing blend delivers gorgeous, dark color for maximum results 
Exclusive Acai Berry juice-based formula quenches your skin for the ultimate tanning cocktail 
Utilizes GratifruitTM to bestow exotically smoothing antioxidants while 2X Opti-GlowTM enhancers deliver a radiant glow for fabulous effect 
Fade-DefyingTM Formula helps maintain and prolong the life and beauty of your tan
Oil-free for the discriminating tanning connoisseur
SUITABLE FOR ALL SKIN TYPES!
Fragrance: Sicilian Sunrise
Size: 400 mL 13.5 Oz. Beauty Self-Tanners & Bronzers Skin Care Sun"
94-251-58-218,4,2,7016,B004BUDK6G,"Designer Skin Obsidian 30x Bronzing Matrix Tanning Lotion, 13.5-Ounce Designer Skin Enriched 30x long wear bronzing matrix combines unparalleled bronzing power with stamina enhancing potency for a long lasting, gorgeous glow. Fragrance: caribbean mist. Beauty Skin Care Sun Tanning Oils"
94-251-58-218,4,3,8869,B006FM3UVS,"Black Noir. 13.5 oz Designer Skin Tanning Lotion 22X bronzer, derived from the Black Label Private ReserveTM, delivers one of a kind dark color. Magical Silicone Emulsion with 2x Opti-GlowTM to drench your skin. Beauty Self-Tanners & Bronzers Skin Care Sun"
98-96-233-236,4,0,7949,B00521MSJS,"Black Long False Eyelashes (10 Pairs) BTArtbox We believe it's your eyes that make you look amazing until you're wearing some of our fantastic and natural looking eyelashes. For party and daily use. Simple to use and comfortable to wear. Can be removed by eye makeup removerFEATURES:False Eyelashes are highly recommended by celebrities, makeup artists, beauty blogs, TV shows, fashion in house.10 pairs of eyelashes in natural style.Thickening your eyelashes make them look more curlyPopular high-quality and soft handmade false eyelashesHow to use: 1. Carefully remove the eyelashes from the box 2. Trim to suitable length and width if necessary 3. Add eyelash glue along the false eyelashes root with cotton bud 4. Hold the eyelashes on the root of your natural lashes with pressure 5. You can apply eye shadow or eyeliner to make your eyes look more natural. To remove, gently peel false eyelashes band off lid, starting at outer corner. Beauty Eyelash Tools Fake Eyelashes & Adhesives Makeup Brushes & Tools Tools & Accessories"
98-96-233-236,4,1,9491,B007M4D49Q,Taobaopit New 10 Pair Reusable Long Fake False Eyelashes Glue Adhesives Eye Lashes Makeup Black 026 Evermarket New 10 Pair Reusable Long Fake False Eyelashes Glue Adhesives Eye Lashes Makeup Black 026 Beauty Eyelash Tools Fake Eyelashes & Adhesives Makeup Brushes & Tools Tools & Accessories
98-96-233-236,4,2,9524,B007NTYUGG,"New 20 Pairs Fake False Eyelashes Eye Lash Black with Glue HR-117 Evermarket Features: 1. Natural look eyelashes are simple to use and comfortable to wear 2. It is made of wonderfully soft synthetic fiber, never make any damage to your eyes 3. 20 pairs of individual false eyelashes(2 pairs in each plastic box) 4. Eyelashes can be trimmed to fit the contour of your eyes 5. With professional eyelash glue, can apply the lashes instantly 6. Easy to remove by eye make up remover 7. Can be used for many times if the eyelashes are used and removed properly  8. Carefull design,as natural as your own eyelashes, make your eyes look bright and attractive 9. Beautiful eyelashes are a great way to enhance the look of your eyes 10. Suitable for professional use or home use Specifications: 1. Condition:New 2. Material:  Synthetic fiber(false eyelashes); Plastic(Box) 3. Package size: 10.63 x 3.54 x 1.02inch/27 x 9 x 2.6cm 4. Eyelashes length: 0.43inch/12 mm 5. Eyelashes color: Black 6. Quantity: 20 pairs Package includes: 20 x Pairs of false eyelashes 1 x Glue  How to use: Carefully remove the eyelashes from the case with tweezers. Compare false eyelashes with your eyeline length, trim to suitable length and width if neccessary. Add glue along the false eyelash root with cotton bud. Hold the eyelash on the root of your natural lashes with pressure  If neccessary, apply eye shadow or eyeliner to make your eyeline look more natural Beauty Eyelash Tools Fake Eyelashes & Adhesives Makeup Brushes & Tools Tools & Accessories"
98-96-233-236,4,3,10132,B008RT3FZI,"SODIAL(R) 10 Pair Long Black False Eyelashes Eye Lashes Makeup * How to use?* Carefully remove the eyelashes from the case with tweezers* Compare false eyelashes with your eye line length, trim to suitable length and width if necessary* Add eyelash glue along the false eyelashes root with cotton bud* Hold the eyelashes on the root of your natural lashes with pressure* You can apply eye shadow or eyeliner to make your eyes look more natural.* Contents: 10 Pair Long Black False Eyelashes Eye Beauty Eyelash Tools Fake Eyelashes & Adhesives Makeup Brushes & Tools Tools & Accessories"
98-96-233-87,4,0,8792,B0067VXLFC,"10 Pairs Black Thick False Eyelashes Eye Lash with Glue Hr-30 Toogoo Features:1. Natural look eyelashes are simple to use and   comfortable to wear2. It is made of wonderfully soft synthetic fiber, never   make any damage to your eye3. 10 pairs of individual false eyelashes(1 pair   in each plastic box)4. Eyelashes can be trimmed to fit the contour of your   eyes5. With professional eyelash glue, can apply the lashes instantly6.   Easy to remove by eye make up remover.7. Can be used for many times if the   eyelashes are used and removed properly8. Carefull design,as natural as   your own eyelashes, make your eyes look bright and attractive9. Beautiful   eyelashes are a great way to enhance the look of your eyes10. Suitable for   professional use or home useSpecifications:1. Condition:New2. Material: Synthetic fiber(false eyelashes); Plastic(Box)3. Package size: 10.63 x 3.54   x 1.02inch/27 x 9 x 2.6cm4. Eyelashes length: 0.43inch/11 mm5. Eyelashes color: Black6. Quantity: 10 pairs7.Weight:4.55oz/129gPackage includes:10 x pairs of false eyelashes1 x Glue Beauty Eyelash Tools Fake Eyelashes & Adhesives Makeup Brushes & Tools Tools & Accessories"
98-96-233-87,4,1,9492,B007M6CTW2,"New 10 Pair Reusable Charming Cross Fake False Eyelashes Glue Adhesives Eye Lashes Makeup Black 58 Toogoo * With professional eyelash glue, can apply the lashes instantly * Easy to remove by eye make up remover * Can be used for many times if the eyelashes are used and removed properly  * Beautiful eyelashes are a great way to enhance the look of your eyes * Suitable for professional use or home use Beauty Eyelash Tools Fake Eyelashes & Adhesives Makeup Brushes & Tools Tools & Accessories"
98-96-233-87,4,2,9493,B007M6EALK,"Taobaopit New 10 Pair Reusable Charming Cross Fake False Eyelashes Glue Adhesives Eye Lashes Makeup Black 57 Evermarket Features: 1. Natural look eyelashes are simple to use and comfortable to wear 2. It is made of wonderfully soft synthetic fiber, never make any damage to your eyes 3. 10 pairs of individual false eyelashes(1 pair per plastic box) 4. Cross style design, make you more attractive, charming , fashion and chic 5. Eyelashes can be trimmed to fit the contour of your eyes 6. With professional eyelash glue, can apply the lashes instantly 7. Easy to remove by eye make up remover 8. Can be used for many times if the eyelashes are used and removed properly  9. Beautiful eyelashes are a great way to enhance the look of your eyes 10. Suitable for professional use or home use Specifications: 1. Condition:New 2. Material:  Synthetic fiber(false eyelashes); Plastic(Box) 3. Package size: 10.63 x 3.54 x 1.02inch/27 x 9 x 2.6cm 4. Eyelashes length: 0.43inch/11 mm 5. Eyelashes color: Black 6. Quantity: 10 pairs Package includes: 10 x Pairs of false eyelashes 1 x Glue How to use: Carefully remove the eyelashes from the case with tweezers. Compare false eyelashes with your eyeline length, trim to suitable length and width if neccessary. Add glue along the false eyelash root with cotton bud. Hold the eyelash on the root of your natural lashes with pressure  If neccessary, apply eye shadow or eyeliner to make your eyeline look more natural Beauty Eyelash Tools Fake Eyelashes & Adhesives Makeup Brushes & Tools Tools & Accessories"
98-96-233-87,4,3,9559,B007PY4QV8,New Thin 10 Pair Natural Black Long Fake False Eyelashes Eye Lash Makeup Tradestar Our false lashes are made from synthetic hair to create the most natural look. Synthetic black false lashes are suitable for men and women who experience hair loss. Will instantly feel as though they are your own giving you the confidence back again. Beautifully hand crafted; giving your eyes a finishing touch. These lashes are easy to apply lashes that are comfortable to wear and re-usable. Beauty Eyelash Tools Fake Eyelashes & Adhesives Makeup Brushes & Tools Tools & Accessories
0-49-237-132,3,0,1716,B000MN6FQ8,"Conair Tourmaline Brush, Red Conair Conair Tourmaline red porcupine cushion brush contains 100% crushed gemstones with ions for intense shine, and also reduces static electricity. Beauty Brushes Hair Care Styling Tools"
0-49-237-132,3,1,4542,B001VD2DMI,"Conair Gel Grips Xl Thermal Round Brush, Colors May Vary Conair Conair gel grips extra large thermal round brush has a soft gel handle that conforms to the shape of your hand for more control. the vented inner core distributes heat evenly for faster drying without overdrying and frizz. large round barrel to straighten coarse wavy hair or add soft curls and volume. achieve roller style waves without the hassle of setting. Beauty Brushes Hair Care Styling Tools"
