user_id,user_raw_id,train_seq_len,train_sequence,val_item_id,test_item_id
333,A11YC63APLB2K9,19,9703 10839 7305 8180 9604 656 11046 426 535 6414 7418 7856 8653 9837 1685 7314 9440 2424 3357,10654,11036
334,A11YIF24IL4ALA,5,5761 10610 3424 11574 3418,5466,6677
335,A11Z1D8Q5VNEOM,18,2909 4796 5033 5824 9818 6733 9121 8435 166 184 333 815 1591 2986 8066 8646 9529 10137,5813,9894
336,A11ZA31I1KIIZ1,5,8135 8968 10162 8149 8800,10099,9989
337,A11ZAHAIYB2455,4,3389 4036 732 1618,2472,4365
338,A11ZKKYHH2S68V,4,3709 717 1489 6861,6864,234
339,A12066XBJS20IF,6,2811 6245 8420 9071 7408 9404,10396,11234
340,A120DESVO4V0FX,5,1348 5039 6401 8495 7961,624,8437
341,A120OS5OILQK3G,4,839 5187 5579 9089,9140,11517
342,A120Q6DZD4YUOL,9,2297 3961 10827 9122 10126 10870 10491 10526 10829,3861,4134
343,A120RH58WVY4W6,16,542 5733 650 2376 9210 2128 10495 5505 1862 11357 11437 5449 3243 8038 8813 334,11787,10392
344,A12139Q36LJGJW,5,2910 82 7205 2862 4648,92,2997
345,A121KMFNEWZHYW,3,861 2109 3398,5199,9011
346,A121Z2MIFURY0O,5,403 3355 3631 4110 5669,5403,8420
347,A122QASAEOTNM8,3,1245 1936 6683,3974,9654
348,A122SFGLAHQLSJ,10,3657 2113 3347 3878 3770 4152 4151 4039 8729 2615,11930,11535
349,A122UK9IT8QSRE,5,9585 9590 9549 9591 8726,10529,11829
350,A122UXEICQD9C7,3,4598 4174 2064,5522,6401
351,A122UYV2AMYGN0,8,9766 11550 11131 11162 10099 11575 10876 11250,11251,10656
352,A1235J5HSC60MW,4,97 6017 7711 1197,686,4167
353,A1235VEPYG7KG9,4,2647 2921 5928 6146,9675,10087
354,A123KV8N20EQUR,4,4870 4188 6580 2171,3551,1189
355,A123O9Q0UASKP2,6,4206 5243 5527 5962 6288 8540,8600,7436
356,A123PFBSYOWU9G,5,319 3473 591 1228 3404,3407,1227
357,A1246UPDRQT4QA,8,234 5522 5808 4074 6533 11160 11547 11868,12064,12065
358,A124IUOZCW1OF0,3,3040 479 2979,3969,2312
359,A124MQESI6PUUT,8,2860 6375 3374 6434 1801 8996 8326 9382,8516,9915
360,A124ZI1G2QER1D,4,8566 5415 7632 9735,11113,11571
361,A125CKWJCII7LW,3,9387 9393 7553,9244,10181
362,A125DHLL6C0V1I,3,2341 4627 10392,283,636
363,A125JGUERR63Y3,5,1348 344 8200 9422 110,8261,11661
364,A125KWOKKZG7GA,13,8485 4734 8490 2882 3993 8477 8478 9337 2002 4616 4464 4739 5333,7519,8802
365,A125O8Q2110FU3,6,8597 9099 9810 11895 5177 5411,6889,11797
366,A125XVN95UDZWO,5,6072 2317 6387 4165 7978,10494,11159
367,A1261YX19VUA5W,8,4102 3030 7848 844 9508 7991 8060 11469,8068,8070
368,A1264HDM471B5S,3,3466 1475 4423,11243,10290
369,A1264R3PH7FG5S,4,148 784 798 2562,2986,3324
370,A1268BAXWZ5VLY,6,9132 5823 3602 148 3953 5027,8266,6996
371,A1268PUNMNWL60,5,2627 6973 9355 11380 11151,10925,11182
372,A126KX6FVI4T66,3,8554 916 10567,10691,10756
373,A126VQYKKHJ631,7,355 4578 2044 6353 10356 8312 2345,4525,7981
374,A1273RSOEAU7P8,3,261 472 2986,4619,6823
375,A127DJAPCUB4XV,4,5993 2113 10272 5663,6836,4525
376,A127W9N6KAV73U,3,1907 4001 6333,7935,180
377,A1281IAW2BGSY,3,594 8835 670,814,2591
378,A12A1XC57UOT48,17,6562 6978 5165 2512 8110 6049 9254 9431 10578 10323 1120 11449 8181 11267 11271 2994 11260,1047,2403
379,A12AMCBUFJYX9H,3,1933 3386 2164,2170,6326
380,A12AVA3KH5UAB7,4,2508 4861 5288 5916,7769,4470
381,A12AXODJ5QPTDS,4,5272 1874 2026 3104,4957,4394
382,A12B203CDL7ZOA,16,5522 7804 7295 134 7374 7130 1281 1822 2992 5625 9584 3683 7157 4088 6766 2662,10286,11268
383,A12BJHX83NXLCS,5,399 5325 7650 7651 8199,8377,4948
384,A12BLMTBEODZS5,4,638 1226 9206 11155,3526,11661
385,A12BU6NHZGIKF8,3,4575 6310 6626,11449,8628
386,A12BZU9LUL2AOY,4,3011 5491 7166 5712,7745,8815
387,A12C0PLADFT4I,3,6370 10575 8416,7223,11249
388,A12C1H4JH2M6E8,5,4515 3129 1877 5965 2057,4116,1213
389,A12CD4H6Y6N6YO,4,148 488 2604 2605,8711,6934
390,A12CKFYESWGOOJ,3,7074 8504 2318,5525,2419
391,A12CKHEQFHOKCW,3,4246 1255 5411,5563,9835
392,A12D57PPO04TUG,3,7130 7916 1489,8782,2013
393,A12DQZKRKTNF5E,20,1727 4270 5819 6432 5357 7093 1163 7802 7212 10558 10561 3753 6041 7622 7238 8535 5157 11352 4511 480,11790,12055
394,A12E0Y0J6584RT,20,10568 10700 10701 10702 2661 10537 10569 10571 10572 10163 10690 5089 5091 5092 10372 6388 10894 10897 10898 11352,11714,11707
395,A12EGFV5BBP2C3,5,3342 3842 4304 6726 4511,7418,4539
396,A12ENBT314RFXR,4,6434 10401 1901 10479,11300,11728
397,A12ETYDDOP09PE,4,1206 4340 6887 2283,6381,5144
398,A12EU2BTU5VNVX,3,4136 2662 3477,5754,4036
399,A12EYBCZGO4WV7,6,3389 13 2647 2986 5132 5521,6804,7283
400,A12EYRFV8UVIYN,9,3516 3517 3521 714 7154 8205 1706 7089 8410,941,1708
401,A12FALHW7STXYJ,4,5342 6160 2668 5576,7285,7778
402,A12FC3XVKT0C8P,5,3405 849 3408 10650 11645,464,495
403,A12FDPTQO9FVOZ,9,4370 6145 8856 1281 2635 3073 4760 6538 1576,6005,853
404,A12FEE2DLDKX28,6,1608 1689 1827 2076 2148 2647,3767,7550
405,A12FQ94NZO0AJJ,8,446 848 2243 6840 10549 2647 5057 2185,3525,10010
406,A12G2E6GMV7RJJ,5,7635 6461 8192 4476 8330,1206,8825
407,A12GINZDBMPBOI,4,11704 11685 11839 11948,11975,12024
408,A12GJZ3T118DXA,4,497 1520 1677 4046,1108,7384
409,A12GK5JUYAV0HM,17,3361 1558 2576 6381 5704 1379 3615 3663 6055 6025 6027 5372 753 8044 6011 8475 8970,7751,3059
410,A12GO8GD8E46J0,4,5043 5779 7256 3318,7726,11305
411,A12GOUX0P09UF3,5,2170 7153 267 3389 4809,8096,7146
412,A12H48NB83XYLW,9,3116 2318 4323 6853 8715 4459 4743 9837 8301,1366,8568
413,A12H4J97XV3Z0A,5,8183 2469 1754 3909 10491,5054,11398
414,A12HACWR7QRA0Y,4,5126 9766 5711 7572,11554,6815
415,A12HF3UBDV34RR,10,9762 8123 158 5324 7522 7652 7812 9441 5044 3978,7865,9685
416,A12HMEFOXS3XJZ,4,6434 3072 4136 5308,6019,6605
417,A12HUIEJ3NSFKD,9,2066 2352 5512 6825 3976 10468 2621 7809 6988,10361,4466
418,A12ID3728NY8AT,3,2627 6288 8182,1516,9559
419,A12IPN4JK4H39P,4,2093 10295 5243 9572,9621,10327
420,A12IRGQLFE4EBA,6,240 407 1585 5683 991 4161,5824,4609
421,A12J4WQR3GL81C,13,6189 1761 8207 8218 8224 10961 10967 10968 6865 3430 8210 2359 11075,11276,11227
422,A12K1756SFL32Q,3,6021 4263 183,189,267
423,A12KFVKK4UXYBH,8,2211 2231 6109 2215 3741 4972 2681 2266,10498,9117
424,A12KKZOYY997DH,9,2986 8123 8823 9988 10516 11028 7531 9368 3495,628,11508
425,A12LGYH8XRP8LS,5,9718 5054 7451 8273 9064,9099,10928
426,A12LGYYGU4GJJH,6,7531 8043 3771 9196 10392 8579,10198,11203
427,A12LN1UTGCPU4R,9,12 139 6244 9404 9612 9935 7672 6551 6775,8454,4904
428,A12LSO0YA2VLT4,3,2897 7821 8123,10151,4663
429,A12LTYDEZDUEIV,4,5187 6988 1161 5625,1954,5082
430,A12LW35J1O143R,4,3389 4809 189 4678,4709,10347
431,A12M7PX66CEO9A,4,8189 1084 4616 8801,10914,7185
432,A12M8B8D9ZDS1S,7,583 3628 10257 10653 8910 11307 2486,3221,10590
433,A12N5XB3C9ODEV,11,5332 7314 7604 7854 8400 538 3578 7066 4575 5302 5522,11388,9442
434,A12NB3GIN2XG14,3,9581 9588 9583,9586,3703
435,A12NG4LX0F6SMX,3,7793 2699 3077,4702,8268
436,A12NNX7OEROHKT,3,2175 4177 4923,266,11236
437,A12OI85Y13MYF6,3,980 1763 6667,10161,10681
438,A12OUHSMO2L0Q0,4,1805 10287 6726 1178,6290,3251
439,A12OYN0X2GDUB,4,8588 2270 6733 3130,8630,108
440,A12OZVVOI5RCNU,3,1506 1693 4787,10634,11256
441,A12P2DIQFEDVTM,3,8080 2502 8299,5864,8643
442,A12P51JUJ5D9ZR,3,3236 3233 5349,10811,10644
443,A12PH6L5QSVTYN,20,3842 809 146 712 1259 1093 3524 5083 5044 4802 3604 4890 7079 5134 109 3583 6601 4646 5389 3974,3577,7599
444,A12PMQQU52UCVH,5,1898 3993 7223 7848 9368,10434,10617
445,A12PN254PTSGU5,6,3877 7667 9265 10813 3714 8386,9084,11568
446,A12PQQT89DUMKW,4,9908 7129 7531 2655,9368,10329
447,A12QJRMXA6TOFY,4,6062 3130 6499 10608,10151,10312
448,A12RBRWOSYGZXD,7,8206 8279 8280 9204 10792 11349 8634,8506,10739
449,A12RD9GYU6NYFC,10,655 1364 2702 4372 4606 6972 7699 7700 7716 9149,9188,9776
450,A12RKGY2V9EPTT,3,3783 3462 6905,297,3004
451,A12RNPBA6RHPIG,8,5032 7696 6491 5429 4018 6716 8748 3434,3826,70
452,A12RU59A1OE7XF,13,1879 4857 5243 5636 6287 7015 7129 8107 8517 8598 8600 8634 8705,8706,8743
453,A12RXCE9AWZZS,5,7445 6551 11242 4885 4951,5802,1452
454,A12S38AVBTZ8HI,5,1785 2647 695 4832 7411,11580,6161
455,A12S548AI0R7DU,3,4934 1306 5799,9029,1191
456,A12TBPTWILM9DH,4,6009 6019 5288 5186,6288,8633
457,A12TCY12RMA0YE,3,726 3478 5630,6334,4938
458,A12TIX7LTFA6KA,5,6931 5527 5645 7852 1849,2283,9955
459,A12TKA43D62K13,4,3446 5195 7643 9927,11024,9225
460,A12TXDX3LWYANX,3,1823 3903 11106,8165,9076
461,A12TZ9E1948W87,4,8184 8847 2665 407,1475,10394
462,A12U2Q2ICARVWE,5,267 472 1199 3275 4667,54,9322
463,A12U7I8OF4EVS3,7,2243 3389 5106 9439 10090 5147 3119,4017,5094
464,A12UGBVBI2NI7X,3,538 4965 2232,1856,5476
465,A12USWLTY9CVD0,7,8109 7970 8308 1348 2276 2952 8803,7999,10046
466,A12UT32YCU0WT0,4,4336 7976 2647 7912,7958,12097
467,A12UW5M48FQW6I,6,3964 6777 8342 2870 4329 7781,3019,4801
468,A12V7WHWT8THQH,4,3976 4414 5087 7895,9990,10801
469,A12VIA1V32XSZW,7,1388 4030 3667 3982 6589 4870 6588,9207,11836
470,A12VN5WYSF14DT,3,9108 6236 8443,9852,10928
471,A12VO1CF8HB7MA,4,6433 10087 3630 4052,3238,2346
472,A12VPAGE4NL1YP,20,6472 6476 6483 6770 6807 7316 7478 8714 8860 9624 9738 11311 3940 6473 6771 7609 7612 7615 8042 10133,6398,10131
473,A12VV583DIRP9C,4,2406 7117 7838 5711,765,7116
474,A12VX5IDQKDW1L,3,5962 9370 10608,8736,10415
475,A12W8NRSYR593I,4,2016 1531 10030 19,11974,166
476,A12W94DP5IV13S,4,4143 11331 3317 6324,6812,9120
477,A12WHJQNP1ZHVE,4,2396 5729 5526 1110,4962,5507
478,A12WKGUW2XR8XH,5,342 2021 2840 9280 503,6793,7976
479,A12WOOYXU3HZVG,9,1314 2888 4704 5048 6859 5415 3529 10202 9789,11221,9141
480,A12X2IATRNQ0IM,3,2161 4910 5325,7993,4386
481,A12X695MXIZ7TM,3,4184 6096 9018,9118,10110
482,A12X7K54734QXE,3,5767 7074 916,10384,11801
483,A12X9MGWN0QPOF,8,3002 3813 7113 9162 2698 2689 4041 9107,10290,11219
484,A12X9UY8B7SEQ6,3,1673 4498 4578,9339,11639
485,A12XDEMP7PQPDT,3,4151 4040 4650,3700,10751
486,A12XHNPCMFKZL4,3,1684 7274 5432,4804,1306
487,A12XKQFH1S15IR,8,3130 3616 5527 10057 4036 7652 7988 9368,10395,10863
488,A12Y8R9DM7TQR7,3,58 1943 6235,2883,4078
489,A12YBIIPZ7GM5Y,3,3357 5655 9094,9210,4747
490,A12YSW2P8SOLNX,20,1837 5183 2940 1052 1053 7339 2848 2997 7412 446 1124 5372 1473 6997 7606 5824 10950 3414 7022 3020,6683,1006
491,A12YULA8XNRL0J,3,6570 107 1939,7913,10294
492,A12Z1P25K54BC2,3,11748 11851 11916,8635,11827
493,A12Z9GK7XZTYYD,4,5330 7925 8882 2502,5251,5824
494,A12ZHHU0PZPZ92,9,5324 5329 5333 7590 7649 5325 9561 3129 303,5506,11080
495,A12ZI9PVPM278F,14,3925 2719 5825 7506 2512 2596 2234 7746 9471 10291 10087 9122 4107 4764,2099,5023
496,A130LPVG0TN600,7,7848 8123 8135 11261 12016 12017 12018,9816,12020
497,A130VKD6760TV5,10,165 7780 1040 4383 7090 1589 6100 9663 9212 11086,6010,10056
498,A131A0BOLGVWRP,4,10063 9472 9225 8815,9119,11569
499,A131LAUB7RPS11,11,330 428 7056 2108 441 148 4255 4599 6268 4763 6538,1221,6270
500,A131PJGJQHDVMT,6,9183 8586 9544 7468 9370 4575,9503,9504
501,A131T9NLMRGSYT,4,290 5292 148 1901,4354,8750
502,A1327OWY0KWGH,6,4118 4030 5677 137 654 2757,6749,7469
503,A132ETQPMHQ585,20,1652 9141 259 480 1422 4228 4285 5218 5219 6416 8630 6925 16 9324 186 2159 3275 6678 6997 8825,214,3858
504,A132KP3Z0VH7GU,3,10360 438 8792,1836,10036
505,A132VQ7JC6IN3H,3,6726 2010 2005,9782,11136
506,A13377WAAWG3FS,7,2345 1290 2260 5747 10557 2325 165,9191,8349
507,A133W8PZ48AXW0,3,2116 5076 538,6124,9191
508,A133WTKECXJX7K,4,7776 7821 9755 9034,8227,10452
509,A133YCW8C9JKC5,3,3870 4992 8823,9580,10327
510,A134C9GVEU5TQE,5,7957 9882 10527 10557 10441,11709,11857
511,A134FBZA7Z64CX,4,7064 8589 5180 6726,4218,10286
512,A1357RP65PWJYN,3,8818 5433 9382,552,232
513,A135P3UDTEDH86,3,8520 2379 2099,3187,2547
514,A135R0GHEPD0IN,3,1043 1483 1508,1771,5954
515,A135SX8ESCQV9B,20,5635 5646 5920 6292 6660 7607 8091 8701 5243 5566 8600 8700 10121 10122 10205 10207 10242 10243 10246 10284,5636,8107
516,A1364XG1UVLIF,3,4045 5819 3130,2003,5818
517,A1365BZZ6NTK48,3,9976 7531 6716,7735,9368
518,A136OGIOF9WH1R,3,5426 7797 8085,8819,7933
519,A13700AF4X40YG,3,2341 3801 2113,4039,9003
520,A13704Q2ZX6H3V,11,9105 3274 5799 8015 3141 8728 8617 3563 4126 6059 7018,7265,11398
521,A137GVYB96VNX3,20,9815 1879 4954 5821 4270 4276 4795 5248 3438 10186 4741 4377 3482 3298 4525 4740 5193 5270 6995 8195,9633,10711
522,A137LQ5JEJMRCP,12,8020 1810 2080 6008 7752 5925 6191 7418 9450 11136 4180 11313,598,11306
523,A137QMFWV18PKJ,6,770 1329 10403 1062 9450 1674,9664,10087
524,A138DN1ZOLOSIB,5,7424 548 5211 5918 7731,10584,11121
525,A138HHUXTHXIVY,3,574 2341 5050,1592,8176
526,A139G0ERYRIRDZ,5,6099 3180 544 8646 10576,2298,10860
527,A139K4TRPBDR50,3,920 3649 7476,4598,11387
528,A139OW7AEAY1YB,5,5374 7800 2366 2769 4340,6874,1029
529,A13AEVWGNTJDPG,4,6831 6839 8298 11034,95,1293
530,A13ATZZ5V156NS,7,4366 4685 6383 7278 2055 5717 9300,3096,3389
531,A13BDQ7J8MNP40,3,4414 6381 8032,4114,8237
532,A13BEAB8QW58Q8,3,6252 6458 6459,6484,7614
533,A13BETY5EHX0O0,4,7531 8149 8647 9368,10162,10631
534,A13BP42892WCGZ,3,1338 8533 999,4671,6564
535,A13BQLWGS6OVR0,7,4184 6401 6412 6785 7551 7893 8489,8493,6504
536,A13C02EJ1EC07T,3,3069 1648 1405,4812,10291
537,A13C67M3TC0VVH,4,1779 1235 1237 2876,2217,3130
538,A13CU8MG6T51ET,6,8635 3492 882 10210 9856 3425,9766,10018
539,A13CZ95VU0QF3U,6,2351 1108 2160 3126 11482 3325,11558,11486
540,A13D05RAN5ES4O,5,258 2958 76 201 3113,7028,9164
541,A13D08OA1VG6J3,7,6242 7345 6465 7408 8244 9352 6232,9365,7407
542,A13DD750BSQNYY,12,6072 8549 3221 434 2170 5821 6324 8550 10339 1201 1272 2984,7265,7330
543,A13DH2B70CHJC4,7,9508 9531 11513 8758 11887 2108 6992,11525,11966
544,A13E3L5NR2VOOQ,3,3158 1669 5266,2243,7133
545,A13EGVP17OZYSE,3,8385 9294 5039,8645,7759
546,A13EW5BAP1LSFQ,15,948 2806 6714 5474 2802 5245 2028 2031 2040 2293 2134 7651 9529 8941 3928,8072,1473
547,A13F0OY5G0LJGM,3,1684 2882 403,6092,5354
548,A13F3AIRL9OZ1G,5,4785 1489 5428 7723 7116,6225,4948
549,A13FMYPPKHS7U4,6,6150 3840 7829 7032 4003 6529,998,8823
550,A13G2RXDAJT9CE,5,7358 11303 9440 1674 8037,10813,765
551,A13G9YVVS08LJ1,4,6840 848 3902 9122,10608,11113
552,A13GS7CQ771DIR,3,10488 2989 2703,3616,10311
553,A13GZCHAMKWYBT,11,779 8657 10505 10302 4041 6997 10695 9159 11777 11728 3865,11930,11613
554,A13H2ZRENPV9E,11,5535 5539 6869 7074 9884 9882 2111 5782 10762 10983 10815,11373,11663
555,A13H5DVSWU60KM,3,2593 1339 4391,4421,10298
556,A13H5US9Z7L9M7,16,6848 2471 8299 11048 3855 10710 11050 11373 11002 10904 11055 8043 11652 11877 11878 10794,12015,12003
557,A13HCMMJSCXDTY,3,2068 1110 1793,4184,4995
558,A13HH6CGRDK5SF,4,768 2365 4927 5345,4045,6011
559,A13HHBL5DRX68P,5,7531 7712 10162 8506 1529,10358,11150
560,A13HRBF6V8E8K2,3,8729 9591 9251,3711,11763
561,A13HXODVTD4U0V,6,4112 4570 1052 848 10608 7764,7074,7294
562,A13I6NKA0R6GC0,4,1561 6840 7315 10055,10398,3825
563,A13ID9WFEHVS0K,11,2573 7350 6100 4915 6353 9194 9195 91 4165 8535 7453,363,3108
564,A13IEEF3PBMB0H,3,400 402 6580,5692,10175
565,A13IG1LCEGDZRW,4,7977 9537 9113 1730,4126,5798
566,A13IIHXY0QX4Y4,3,714 2558 342,2025,2644
567,A13IIPSGKZZTFP,13,6026 7468 5411 6189 1669 6028 581 7649 10488 10478 6840 7652 2718,10425,9425
568,A13IRKEEPFTWFM,4,29 51 52 95,97,11051
569,A13J6RW4FQIA8M,4,5628 1842 5446 137,2745,11571
570,A13J9FGPPGKY5H,3,5867 7019 6840,6810,9977
571,A13JLK9XHEWA7C,4,2781 2827 2986 9766,8379,6297
572,A13JQ1RII5OIVN,6,2721 1402 2880 2582 5922 4956,8021,11594
573,A13JU88JAHN72I,20,7651 4076 7531 8192 5472 6609 9488 5336 6843 7591 8985 2986 5574 6984 9368 544 1213 6754 9701 11062,8973,11253
574,A13JYPP8UAWZWP,6,6797 8123 8124 8635 8720 5318,8935,9018
575,A13K7DI5Q7UXSB,3,5848 9360 9598,4027,9860
576,A13K940O9R7HSK,11,4213 4908 5097 8323 8776 8123 9989 10928 5429 10198 10787,6972,6983
577,A13KAOEXRR8OQC,10,8150 8632 9454 8614 9034 5097 9711 9042 10110 9204,4036,3085
578,A13KW5I9IHQ039,14,9265 2235 8726 3700 9287 10752 8386 11215 11219 11383 11810 11699 11618 11849,11564,11911
579,A13L832YDDGU9G,5,2997 10381 2517 70 10575,5621,11482
580,A13LHBUYIK9TMC,20,11496 11689 11314 11664 11690 11789 11608 11931 11252 11961 11962 11963 11935 11609 11735 11981 11998 12031 11687 11738,12008,12059
581,A13LNZ4M8212FP,3,111 726 3050,6003,2366
582,A13LOQEPCZ3NQQ,3,497 9460 498,5846,1360
583,A13LQFHBEWQBE6,3,1351 2318 4558,10233,2170
584,A13LSJT1UQFJ24,3,1518 1665 4502,5681,6191
585,A13LTPRV54W6DU,6,1720 2424 6724 6760 166 6041,6101,10959
586,A13LYG7GITY3D3,3,506 10635 1611,4505,9786
587,A13M9XSQ4O6NLY,9,3636 3559 4150 4652 6296 6432 6848 1622 8729,8726,10168
588,A13MKSASQ6YWL7,14,3657 3878 4152 4051 6113 5535 9459 10699 10694 10807 3713 10695 10598 9712,11773,11778
589,A13MMGTPO39RAY,5,1771 2091 2240 5954 2242,5411,7227
590,A13MYTDYDNC2KP,4,2209 1853 28 2083,2091,3065
591,A13NJZ1M018A7C,10,10916 6140 11229 11776 11564 11651 11806 11857 11945 11568,11624,11626
592,A13NM1PES9OXVN,6,1188 1349 9613 11229 8977 11770,11758,11829
593,A13NR8NV9C8VVZ,8,11394 11999 11259 11279 11993 12013 12031 12063,12074,12096
594,A13NSQQSABDB8A,6,9346 11537 11605 11970 11524 11679,11424,11717
595,A13NW52138NENH,3,7852 7975 9907,70,8008
596,A13PBMBV5J5KBY,3,2304 3815 9075,2508,4886
597,A13PKQLIIK0CWB,6,11685 11873 11938 11657 11739 11868,12056,12077
598,A13Q73QFDEBO1N,3,2218 5669 7069,5601,2205
599,A13QUW5S6Y305B,3,2419 2647 10038,6840,11910
600,A13QVE6RCEFJGX,6,3851 43 19 5294 3859 1294,1349,4288
601,A13R12F8VNNFQ9,4,8877 3388 4492 5661,7848,8632
602,A13RAVPFO5SIB1,4,8568 1306 1541 7916,7985,8754
603,A13RNW5T63HEC5,3,3767 5729 6771,9390,11405
604,A13RP5F34M4DIB,3,1349 1612 4577,8299,1043
605,A13SAVYJLEH4D1,3,6637 6636 1023,7766,2858
606,A13SGXQNG0Q2ZK,6,2097 5614 970 4208 6011 7820,9438,11143
607,A13SJWLL0O7OYB,3,4184 8242 8249,8263,9776
608,A13STKDYQO5DQ8,4,744 1023 56 696,705,3667
609,A13T1TJGGT5EQ2,3,8868 10649 7668,9003,2620
610,A13TJ9S5FXUPK4,3,1907 2164 2368,9780,4572
611,A13TQTAD4T8823,4,5769 1244 9422 687,9892,7019
612,A13TUGAAI1Y63A,6,6101 274 9131 3405 2727 8645,10600,2635
613,A13U975DFXBU44,3,7915 10812 10942,10690,3202
614,A13UOJ6R1JRR3W,3,6243 7408 7623,8244,10063
615,A13VGN5GYRW83L,3,5667 7212 7571,8671,6520
616,A13VL2XSHUWRTH,8,1381 1389 1392 1587 10392 6485 11571 7608,7907,11010
617,A13WEKTB63G78Y,15,9591 8726 10812 10563 10697 10699 10163 6388 5150 8031 11351 11051 11698 11197 11564,7027,11613
618,A13WMP6UFDDLZY,3,1476 4667 7493,6684,748
619,A13WN40LHLGBXP,3,257 1107 5836,5969,7897
620,A13WOT3RSXKRD5,20,916 10692 8557 10567 10388 3713 3714 1491 8806 9084 9086 3703 10807 3701 10751 10814 10479 10815 10691 11782,11898,11763
621,A13WSEOC2I6U5G,3,9252 10563 11052,3144,7836
622,A13WXCQ6MXHCOJ,6,11814 771 2578 7849 4491 5285,6026,10068
623,A13X2JFJO9XUC,11,3596 3846 6732 7803 9955 10153 10681 5518 8249 11137 11531,7649,7652
624,A13X4VIMZPP4OP,5,3218 3623 11294 4184 998,8582,1363
625,A13X7XBBT1DN8U,11,3798 5437 6622 6535 6100 4940 3767 6755 2796 10383 5589,11852,10920
626,A13XJ2Y16CC2DA,5,10765 882 1212 1933 5196,10537,11069
627,A13XPAUN3DNOIJ,5,1244 2986 4762 5276 8032,9345,11826
628,A13XQPWNCS2CHP,7,9586 9583 10710 10758 10668 10751 10752,11800,11882
629,A13YB7DMDL0VA6,3,2948 8757 7016,1903,4929
630,A13Z6AQLRVC7QQ,3,4771 10838 4711,5798,2255
631,A13ZDQ0VI77WYY,3,9099 9121 5950,7265,5522
632,A13ZQEG6DSUW3H,4,1901 3540 7084 5343,3208,5625
633,A14030WNNO0SP8,9,4326 6137 5769 7856 4333 9494 9732 10385 9777,10389,4525
634,A140H49J7J4GPA,3,11225 12053 12064,12065,11685
635,A140ICK18NAAYR,15,5474 1622 8729 9458 8726 9457 10528 3700 10529 10703 3855 11050 11698 11801 11802,11618,7025
636,A140N28LQHMGRU,4,52 347 4015 5529,9765,10840
637,A140PADBB2597I,8,7305 657 4555 6371 848 7171 10093 11304,2647,3784
638,A140VVUBCJVV7O,3,1233 2161 1901,6810,7199
639,A140YXUD00MOM7,5,6324 10608 10204 11377 2200,5824,6607
640,A1410OKZZVPKN2,5,5039 7224 2298 4324 10324,11135,9462
641,A1413Q1II248AR,5,3487 5633 5636 4036 4698,4857,5645
642,A141AFVMQZYPWV,4,5199 4520 5191 8074,8248,10000
643,A141INO5311NA,6,6388 10710 11183 5150 8291 11881,11882,12015
644,A141MRPM8U1RHF,4,3026 11151 8761 10198,10659,11150
645,A141W8WHW9AC3H,7,172 9265 8153 10729 10762 10904 11053,11730,11625
646,A1425DPH74M2E3,4,11424 11979 11935 12042,12043,12044
647,A1429179XSHSTD,4,10506 10724 5097 8089,11490,12097
648,A1431HS3V4IVAA,3,932 5180 5468,7865,11543
649,A1433NBG6QPR1D,3,10852 10923 10876,10453,10131
650,A1433S6S7FBIWF,7,2549 4153 5191 9685 10526 10884 11325,8542,11398
651,A14350LP2AJZ0V,3,1933 2084 3182,4366,3409
652,A1437CAM9CNC1E,10,9591 7994 10301 10689 10916 11518 11699 11383 4015 4995,665,11829
653,A14410FBSN04BS,7,6915 6924 7014 7893 8613 2647 7650,7651,8941
654,A14420ECKWXC6R,5,11884 12056 12065 12064 12058,12078,12079
655,A144CH796TPXMP,7,11661 11561 11650 11938 11657 11873 11839,11971,11227
656,A144UAQ4GF2WFO,3,4649 1210 5248,2754,6101
657,A145B8OHVNNFAJ,3,10570 10199 10751,10843,12055
658,A145HTPNSBUTFU,5,5426 2237 3386 6697 7016,2647,6952
659,A145Q82Y8SUAM5,9,1254 8536 8678 9241 10961 11321 361 1412 2250,2772,10362
660,A1462G9MQRFXTH,3,267 91 2788,9009,7531
661,A14638TGYH7GD9,16,2309 2419 6296 6848 8558 9581 9882 10815 11052 9603 8062 10387 11699 11901 11843 11949,12007,11857
662,A1464D1OP9SIUK,5,1197 2536 3137 3658 5106,5157,10840
663,A1464S0U3Q9VS0,11,8102 3446 3947 8392 8703 2512 6983 7651 9814 10166 10983,1604,9496
664,A1465Y9A9NG36O,4,11493 5226 9387 552,2424,8349
665,A14694KFEYC69X,4,1855 10131 2195 7224,5762,11322
666,A146H4KN4LFR60,6,4039 7294 10375 11730 11734 1458,11625,11726
667,A146H6A41B26QT,18,3670 1181 129 183 2309 1449 43 3766 3767 191 687 2067 4675 4678 3849 8729 3479 7044,10386,10163
668,A146X6FEWX7Q0D,3,1206 3464 4735,10491,11131
669,A147FUNITGB21I,6,3181 7957 3888 9591 9466 10776,10751,11159
670,A147GHMK3JNRO9,10,525 6049 8968 9834 189 2149 5577 5640 7488 8150,10596,10662
671,A1486KL0IOM7VM,9,8729 8685 10758 10812 10813 10566 10814 10815 10895,10163,11710
672,A1496PXO8SXE9Z,18,10852 11650 11791 11938 11304 11685 11704 11873 11839 11948 11971 11975 12019 12024 12053 12056 12064 11790,12078,12079
673,A149FSL9QLEN74,10,11657 11304 11227 11685 12053 12064 12065 11790 12058 11616,12078,11934
