item_id,asin,l2_norm,mean,std,min,max,text_length
364,B0001UWRCI,1.239052,0.000184,0.027386,-0.279067,0.227518,1201
365,B0001VKL7U,1.491484,0.000775,0.032956,-0.317671,0.378293,1079
366,B0001VOJWI,1.471176,0.000745,0.032508,-0.255644,0.18587,183
367,B0001XKA38,1.30182,0.000596,0.028767,-0.269132,0.213901,374
368,B0001XLSQ6,1.748864,0.000127,0.038654,-0.273869,0.177878,41
369,B0001XLSR0,1.381247,0.000364,0.030527,-0.281494,0.230165,301
370,B0001XQNMK,1.350409,0.000428,0.029844,-0.298361,0.24896,359
371,B0001Y74VS,1.395229,0.000354,0.030836,-0.258051,0.23132,197
372,B0001Y74XG,1.326843,-0.000102,0.029326,-0.309391,0.186052,218
373,B0001YOMD6,1.212991,0.000424,0.026807,-0.286635,0.274926,669
374,B0001YXXUY,1.335186,0.000168,0.02951,-0.271578,0.193348,326
375,B0001ZA3Y2,1.154924,-2.3e-05,0.025527,-0.242924,0.303617,940
376,B0001ZA4CS,1.398435,0.00036,0.030907,-0.294346,0.258839,422
377,B0001ZYL3Q,1.190294,0.000469,0.026304,-0.233015,0.170362,534
378,B0001ZYLAO,1.40574,0.000322,0.031069,-0.318217,0.204574,186
379,B0001ZZH0M,1.334392,0.000456,0.02949,-0.293144,0.186736,699
380,B00020DY2O,1.345402,0.00037,0.029734,-0.272962,0.221185,1093
381,B00020E1P8,1.396662,0.000788,0.03086,-0.282618,0.238064,307
382,B00021AK4I,1.374964,0.000877,0.030377,-0.283688,0.223374,254
383,B00021AM9G,1.264535,0.000292,0.027948,-0.322441,0.254953,647
384,B00021AQCY,1.675084,-8.4e-05,0.037023,-0.319511,0.224721,94
385,B00021AYF8,1.3094,0.000562,0.028936,-0.270301,0.241174,415
386,B00021B8L2,1.458428,0.000589,0.03223,-0.303392,0.190769,242
387,B00021B95W,1.377029,2e-05,0.030436,-0.307831,0.216957,301
388,B00021BEXY,1.368897,0.000328,0.030254,-0.304833,0.226926,309
389,B00021C1LI,1.413793,0.000173,0.031248,-0.320606,0.21432,290
390,B00021C49W,1.336028,0.000377,0.029527,-0.273823,0.18639,272
391,B00021C5Y6,1.451587,0.001306,0.032057,-0.311447,0.194806,256
392,B00021C9BA,1.509402,0.000953,0.033348,-0.332622,0.23262,247
393,B00021CNCK,1.398128,0.000649,0.030895,-0.276862,0.204219,250
394,B00021CSBG,1.460498,0.001149,0.03226,-0.292534,0.275332,398
395,B00021CT10,1.390352,0.001036,0.030713,-0.287024,0.234729,313
396,B00021CT56,1.375179,0.000979,0.030379,-0.289004,0.224589,309
397,B00021D5FY,1.315845,0.000612,0.029077,-0.270371,0.232314,328
398,B00021D6JE,1.452041,0.001007,0.032078,-0.231094,0.173611,182
399,B00021DDR4,1.580069,0.000879,0.034912,-0.365422,0.314148,364
400,B00021DDYW,1.438828,0.001437,0.031769,-0.29555,0.284797,204
401,B00021DE14,1.450181,0.001205,0.03203,-0.298848,0.279276,201
402,B00021DG80,1.345679,0.00112,0.029722,-0.277833,0.25485,256
403,B00021DJ32,1.428724,0.0014,0.031547,-0.288665,0.229481,231
404,B00021DPHW,1.389748,0.001377,0.030686,-0.28762,0.253546,272
405,B00021DTEG,1.353537,0.00063,0.02991,-0.287894,0.275423,334
406,B00021DUM2,1.329196,0.000697,0.02937,-0.235079,0.225357,297
407,B00021DVCQ,1.306161,0.000657,0.028862,-0.262607,0.256308,821
408,B00021DZCC,1.327743,0.000852,0.029334,-0.254981,0.166277,236
409,B00021EA9Y,1.323117,0.000411,0.029241,-0.270453,0.216565,358
410,B00021KD2C,1.166297,-7.2e-05,0.025778,-0.255094,0.181965,605
411,B00021PDN6,1.302005,0.001168,0.028754,-0.292364,0.254149,442
412,B00021UR3C,1.494154,0.000661,0.033018,-0.318881,0.281739,295
413,B00021W26M,1.431624,0.000576,0.031637,-0.300388,0.209147,241
414,B00021WZVE,1.413938,-7.7e-05,0.031251,-0.271647,0.226766,342
415,B000225ZL0,1.257478,0.000446,0.02779,-0.299769,0.181913,207
416,B000225ZOC,1.236601,0.000139,0.027332,-0.296977,0.242078,494
417,B0002260DW,1.110157,-5.6e-05,0.024537,-0.250152,0.190424,307
418,B0002260L4,1.217396,-8.9e-05,0.026907,-0.301975,0.218003,316
419,B0002260N2,1.181491,0.000232,0.026113,-0.28439,0.223962,670
420,B00022F1DW,1.253249,0.000368,0.027697,-0.267282,0.187917,821
421,B00022WA9K,1.33227,0.000381,0.029444,-0.310119,0.233179,478
422,B00022WA9U,1.349016,0.000578,0.029811,-0.30843,0.21669,441
423,B00023DIBI,1.336812,0.000131,0.029547,-0.291092,0.24607,524
424,B00023KDAW,1.515978,0.00058,0.033502,-0.276291,0.161722,124
425,B000248HLI,1.112337,5.5e-05,0.024585,-0.227027,0.198098,1463
426,B000260KIO,1.354218,0.00023,0.029931,-0.260062,0.162899,243
427,B0002716FO,1.431528,0.000672,0.031633,-0.307384,0.306074,500
428,B000271KR8,1.386816,0.000456,0.030649,-0.27138,0.14296,144
429,B000273PEO,1.275292,0.000464,0.028183,-0.296738,0.281555,646
430,B000273RI8,1.242879,0.000468,0.027467,-0.252288,0.220075,714
431,B000277N7Y,1.45658,0.000686,0.032187,-0.324846,0.240778,199
432,B00027C9CS,1.366682,0.000425,0.030204,-0.295892,0.222042,356
433,B00027CDY2,1.406818,-3.2e-05,0.031094,-0.292458,0.321518,897
434,B00027CDYM,1.198761,0.000163,0.026495,-0.210017,0.259311,709
435,B00027CGWQ,1.180808,0.0002,0.026098,-0.263818,0.275122,567
436,B00027D0DU,1.333026,0.000686,0.029455,-0.269975,0.224421,480
437,B00027D6SE,1.197262,0.000503,0.026458,-0.240352,0.195223,711
438,B00027D8IC,1.169789,0.000351,0.025853,-0.319632,0.263897,1008
439,B00027D98Q,1.245948,0.000193,0.027538,-0.259731,0.201985,482
440,B00027DDEQ,1.370782,0.000275,0.030296,-0.283457,0.279125,430
441,B00027DDOQ,1.34851,0.000145,0.029805,-0.296586,0.211178,381
442,B00027DHYM,1.144903,0.000503,0.0253,-0.234566,0.232481,720
443,B00027DMI8,1.278943,0.000241,0.028267,-0.280778,0.228612,4601
444,B00027DMJW,1.481717,0.00055,0.032745,-0.317999,0.295466,1314
445,B00027DMLK,1.315616,0.000673,0.029071,-0.260328,0.19534,220
446,B00027DMSI,1.25052,0.00083,0.027627,-0.239361,0.175526,241
447,B00027EG9C,1.203816,0.000583,0.026601,-0.24082,0.2624,646
448,B00027YZKM,1.383576,0.000275,0.030579,-0.258621,0.158594,205
449,B00028F0NM,1.196961,0.000917,0.02644,-0.243061,0.284598,1001
450,B00028LN1K,1.492583,0.000481,0.032986,-0.336007,0.235301,170
451,B00028LURW,1.450768,-2e-06,0.032066,-0.373315,0.25957,1727
452,B00028LV4Y,1.328407,0.000237,0.02936,-0.31226,0.201084,743
453,B00028M3N2,1.313335,-0.000158,0.029028,-0.320373,0.223927,399
454,B00028MLG6,1.237894,0.00012,0.02736,-0.230906,0.23186,1169
455,B00028MLHA,1.166447,-0.00031,0.02578,-0.249371,0.201469,616
456,B00028O7ZO,1.447689,0.000685,0.03199,-0.353002,0.305433,678
457,B00028OC4K,1.188187,0.000153,0.026261,-0.220576,0.215982,1118
458,B00028OPZ6,1.18096,-1.5e-05,0.026102,-0.279579,0.161177,697
459,B00028OQZA,1.322761,0.000382,0.029234,-0.299308,0.273068,1138
460,B00028OSI0,1.332521,0.00028,0.029451,-0.295146,0.218663,1103
461,B00028OTAM,1.16441,-5.9e-05,0.025736,-0.279336,0.170376,2103
462,B00028OTNY,1.430479,-7.2e-05,0.031617,-0.347012,0.284415,700
463,B00028OU5Q,1.300288,0.000147,0.028739,-0.283759,0.226141,1094
464,B00028PDWK,1.309133,0.000425,0.028932,-0.297552,0.231884,415
465,B00028PFF0,1.373837,0.000291,0.030364,-0.322722,0.247389,385
466,B00028PXAC,1.499305,0.000324,0.033137,-0.324364,0.27229,331
467,B0002A65LQ,1.343044,0.000564,0.029679,-0.314053,0.216288,395
468,B0002B0R14,1.292222,-0.000101,0.028561,-0.343651,0.21111,1162
469,B0002BB3YO,1.394517,-0.000107,0.030822,-0.329514,0.217544,388
470,B0002BPIZO,1.35679,0.00011,0.029988,-0.289281,0.189166,241
471,B0002CTSRM,1.253035,-3.6e-05,0.027695,-0.244114,0.162033,264
472,B0002DLEJG,1.400878,-4.3e-05,0.030963,-0.297439,0.253868,547
473,B0002DNZAC,1.421534,0.000929,0.031406,-0.256906,0.172448,256
474,B0002DO1RI,1.357623,0.000262,0.030006,-0.237894,0.156809,249
475,B0002DO1RS,1.360608,0.000631,0.030066,-0.223741,0.15916,233
476,B0002DPG1I,1.431633,0.000294,0.031641,-0.372392,0.242529,373
477,B0002DTV0K,1.496378,0.000534,0.033069,-0.26109,0.213254,148
478,B0002DUSR0,1.304561,0.000477,0.02883,-0.296161,0.252548,482
479,B0002DUSUW,1.317274,0.000527,0.02911,-0.270192,0.244245,299
480,B0002E4WOO,1.317507,0.0003,0.029119,-0.287052,0.221785,1846
481,B0002EBI82,1.260981,-0.000306,0.027869,-0.290473,0.277254,884
482,B0002EZXUG,1.378478,0.000389,0.030465,-0.288417,0.253204,501
483,B0002F1H6E,1.445848,9.3e-05,0.031957,-0.330553,0.263758,309
484,B0002FBOLW,1.211926,-0.000171,0.026786,-0.248832,0.222359,637
485,B0002FCCH2,1.492652,0.000243,0.03299,-0.252833,0.178495,83
486,B0002FCD5I,1.463069,0.000111,0.032337,-0.22252,0.182375,90
487,B0002FCDHQ,1.567318,0.000231,0.034641,-0.294073,0.182582,108
488,B0002G214U,1.743755,0.001123,0.038525,-0.315769,0.178863,102
489,B0002G21GI,1.295217,0.00054,0.028622,-0.32341,0.26743,680
490,B0002JG2NI,1.2019,8e-05,0.026565,-0.249355,0.220116,724
491,B0002JGIZA,1.211332,-5.7e-05,0.026773,-0.218719,0.242222,1042
492,B0002JGU30,1.413937,0.001235,0.031227,-0.334068,0.366582,870
493,B0002JHI1I,1.301313,0.000241,0.028761,-0.284676,0.267287,1104
494,B0002JIHT0,1.485983,0.000394,0.032842,-0.366621,0.333105,403
495,B0002JISX0,1.339912,0.000427,0.029612,-0.281617,0.201181,320
496,B0002JIUDS,1.347572,0.00023,0.029784,-0.28325,0.244611,473
497,B0002JKPA4,1.200388,-9e-05,0.026531,-0.292549,0.251531,1062
498,B0002JKQ8K,1.293392,0.000311,0.028585,-0.278432,0.229982,401
499,B0002JMZ7A,1.260521,0.000216,0.02786,-0.279792,0.259685,446
500,B0002JNRCC,1.411398,2.9e-05,0.031195,-0.255596,0.171718,164
501,B0002KS5VE,1.432974,0.001062,0.031654,-0.308624,0.222998,360
502,B0002L2JLU,1.345523,0.000248,0.029738,-0.322734,0.187131,510
503,B0002M9OYY,1.453758,0.000294,0.03213,-0.230876,0.191276,169
504,B0002NIAC0,1.282303,0.000603,0.028336,-0.276308,0.272702,1144
505,B0002OCNMC,1.329756,0.000129,0.029391,-0.279849,0.212792,273
506,B0002OMOIA,1.13773,-0.000297,0.025145,-0.229715,0.150226,835
507,B0002PCH2M,1.377652,9.1e-05,0.030449,-0.322446,0.239213,607
508,B0002Q8W9I,1.366078,0.00058,0.030188,-0.262493,0.202892,247
509,B0002QB1SC,1.373939,0.000111,0.030367,-0.299132,0.246556,420
510,B0002RI2PG,1.419716,0.000651,0.031373,-0.285791,0.219381,330
511,B0002RPTX4,1.489055,9.3e-05,0.032912,-0.3536,0.18522,264
512,B0002RYHTQ,1.440067,0.000167,0.031829,-0.252851,0.163843,120
513,B0002SA9BU,1.226593,4.4e-05,0.027111,-0.275742,0.183287,1817
514,B0002SGNOM,1.264692,0.000678,0.027945,-0.275359,0.238762,254
515,B0002SGSNI,1.53743,0.000382,0.033979,-0.29093,0.232735,222
516,B0002SI7DW,1.204328,0.000966,0.026601,-0.178432,0.132377,214
517,B0002SISY0,1.172962,0.000463,0.025921,-0.247197,0.165225,286
518,B0002SQ6YO,1.384965,0.000455,0.030608,-0.282473,0.263274,282
519,B0002TSCZY,1.44467,-0.000108,0.031931,-0.345769,0.243813,243
520,B0002TSD08,1.35098,0.000224,0.029859,-0.324504,0.190021,219
521,B0002UEDWE,1.218141,0.000211,0.026923,-0.248247,0.26315,983
522,B0002VHBTU,1.413788,0.000134,0.031248,-0.326901,0.254216,505
523,B0002VJIH8,1.386991,-0.000141,0.030656,-0.309679,0.224276,1924
524,B0002VQ0WO,1.442634,-5.8e-05,0.031886,-0.327488,0.275224,278
525,B0002WUHTU,1.38587,0.000351,0.030629,-0.295411,0.231166,392
526,B0002X4F0Q,1.339773,0.000158,0.029612,-0.303906,0.213815,310
527,B0002X9038,1.345302,0.000652,0.029727,-0.318974,0.204687,265
528,B0002XBTVO,1.326044,0.000385,0.029306,-0.254066,0.156824,151
529,B0002XG9X2,1.289722,-0.00014,0.028506,-0.298737,0.340356,1548
530,B0002XY3QC,1.235296,0.00041,0.0273,-0.262648,0.163137,261
531,B0002YE8F2,1.365534,0.000121,0.030181,-0.301232,0.219794,317
532,B0002YE8IO,1.358568,0.000154,0.030027,-0.32278,0.207395,332
533,B0002YE8V6,1.308446,-4.4e-05,0.02892,-0.274398,0.199408,281
534,B0002YE8WA,1.394203,0.000738,0.030807,-0.317137,0.242252,257
535,B0002YFQ6W,1.326611,4.1e-05,0.029321,-0.286872,0.224795,368
536,B0002YLY9K,1.234872,0.000229,0.027293,-0.216857,0.137915,187
537,B0002Z0R9C,1.163974,0.000291,0.025725,-0.262433,0.200984,341
538,B0002Z0U5I,1.233095,0.001031,0.027235,-0.249274,0.189545,867
539,B0002Z0UA8,1.279744,0.000723,0.028276,-0.270267,0.275231,547
540,B0002Z1JJ4,1.204872,0.000177,0.02663,-0.270955,0.264651,595
541,B0002Z1JK8,1.149494,0.000723,0.025396,-0.253591,0.244054,748
542,B0002Z81O0,1.254035,6e-06,0.027717,-0.284802,0.2082,765
543,B0002Z8GEK,1.47482,0.000295,0.032596,-0.326815,0.298774,313
544,B0002Z8HAI,1.453536,0.001578,0.032088,-0.299144,0.199493,205
545,B0002Z8IV6,1.419069,0.000202,0.031364,-0.315478,0.213539,169
546,B0002Z8LLI,1.436427,2.4e-05,0.031749,-0.352633,0.223505,276
547,B0002Z8MLC,1.334059,0.000673,0.029478,-0.249983,0.205417,272
548,B0002Z8NJS,1.518637,0.001646,0.033525,-0.3147,0.207483,197
549,B0002Z8OUG,1.537178,0.001432,0.033945,-0.207192,0.1746,79
550,B0002Z8P1E,1.379109,0.00023,0.030481,-0.322927,0.267278,320
551,B0002Z8P8M,1.318868,0.000444,0.029147,-0.30148,0.283876,484
552,B0002Z8QG8,1.504108,0.000169,0.033244,-0.332351,0.228771,178
553,B0002Z8QHW,1.327086,5e-05,0.029332,-0.308353,0.231076,483
554,B0002Z8RGC,1.461486,0.000971,0.032288,-0.259577,0.208686,164
555,B0002Z8SE8,1.441632,0.000218,0.031863,-0.299962,0.284513,293
556,B0002Z8SZW,1.305736,0.000195,0.028859,-0.283737,0.185861,359
557,B0002Z90RM,1.303189,0.000219,0.028803,-0.301714,0.197225,309
558,B0003009NK,1.497281,0.000574,0.033089,-0.320154,0.220585,212
559,B000629ZHG,1.311722,0.000662,0.028985,-0.221045,0.192843,252
560,B00062A0JI,1.476908,0.000947,0.03263,-0.317441,0.228415,237
561,B00062ADJA,1.31776,0.000648,0.029119,-0.265821,0.245602,389
562,B0006433MM,1.350503,-8.7e-05,0.029849,-0.276708,0.270206,437
563,B00064A5L4,1.529603,0.001136,0.033789,-0.244486,0.169947,176
564,B00064H44K,1.270128,0.000222,0.028072,-0.312374,0.267008,693
565,B00065AFFE,1.156584,0.000321,0.025561,-0.277844,0.209336,604
566,B00066D2JE,1.25611,-0.00029,0.027762,-0.2822,0.252291,733
567,B00066D4M4,1.188307,3.2e-05,0.026265,-0.245478,0.272094,769
568,B00066LD7C,1.254124,0.000533,0.027714,-0.235558,0.161414,155
569,B00066YC34,1.194354,0.000427,0.026395,-0.292251,0.224655,592
570,B000674XN2,1.259247,0.000308,0.027831,-0.228004,0.165595,272
571,B000674XNM,1.406584,0.00066,0.031082,-0.261571,0.263928,392
572,B000674Z8A,1.318545,0.000789,0.029132,-0.255027,0.234993,325
573,B00067EJ4U,1.211942,0.000286,0.026785,-0.244205,0.202022,213
574,B00067YSLO,1.600864,0.000467,0.03538,-0.326765,0.213139,163
575,B00068A0AQ,1.409715,0.001061,0.03114,-0.246239,0.215893,259
576,B00068AZ88,1.23932,0.000263,0.027391,-0.245698,0.225665,698
577,B00068CG3U,1.251123,6.2e-05,0.027653,-0.290633,0.26147,720
578,B00069FJUG,1.320368,0.000687,0.029175,-0.264343,0.279434,1135
579,B0006B12KK,1.366621,0.000894,0.030192,-0.294035,0.257389,442
580,B0006B66D8,1.190302,0.000419,0.026305,-0.327084,0.209501,600
581,B0006BDMIU,1.323273,-0.000137,0.029247,-0.290488,0.194972,314
582,B0006BDO5G,1.371528,0.000681,0.030307,-0.309962,0.249143,443
583,B0006BDO5Q,1.384814,0.000525,0.030603,-0.308856,0.244802,566
584,B0006BDQDG,1.257874,0.000745,0.027792,-0.2528,0.194874,582
585,B0006D3IAU,1.520141,-0.00046,0.033596,-0.37207,0.246373,286
586,B0006DS3KU,1.19633,-0.000184,0.026441,-0.323233,0.226665,1762
587,B0006FMK98,1.30287,0.000351,0.028795,-0.290542,0.215929,432
588,B0006FMKB6,1.315252,0.000472,0.029067,-0.310315,0.228866,364
589,B0006G2EX4,1.234411,0.000246,0.027282,-0.253275,0.280367,954
590,B0006GBEYE,1.196646,0.000686,0.02644,-0.256701,0.220138,1015
591,B0006GZAKI,1.318694,3.3e-05,0.029146,-0.281669,0.268419,1108
592,B0006GZBMA,1.360225,0.000136,0.030064,-0.298037,0.259098,1117
593,B0006GZC4W,1.224492,-0.0002,0.027064,-0.25639,0.224528,1310
594,B0006GZCVK,1.339598,-7e-06,0.029608,-0.287472,0.191315,166
595,B0006GZDE6,1.25575,-8.9e-05,0.027755,-0.260242,0.225387,1085
596,B0006GZDEQ,1.256148,2.7e-05,0.027764,-0.286628,0.23828,1218
597,B0006GZE0O,1.269205,-0.000118,0.028052,-0.280644,0.228811,1100
598,B0006HCE60,1.49389,-0.000181,0.033018,-0.365991,0.260934,516
599,B0006HRCL2,1.534224,8.2e-05,0.03391,-0.309365,0.196657,154
600,B0006I9YK8,1.553446,0.001267,0.034312,-0.23226,0.195429,135
601,B0006IHDQ0,1.447279,0.001156,0.031968,-0.275986,0.207981,249
602,B0006II74C,1.373422,1.4e-05,0.030356,-0.327142,0.308225,550
603,B0006IJA5C,1.436108,0.000462,0.031738,-0.322983,0.259611,450
604,B0006IXSG4,1.407122,0.000752,0.031092,-0.247112,0.171821,152
605,B0006LNC2G,1.457598,0.000931,0.032203,-0.263231,0.24173,307
606,B0006LNJ56,1.294341,0.000818,0.028596,-0.248934,0.19573,207
607,B0006LNKXW,1.386963,0.000778,0.030645,-0.238272,0.192378,133
608,B0006LNKYG,1.382038,0.000734,0.030538,-0.229346,0.203159,143
609,B0006LNMIU,1.33623,0.000961,0.029518,-0.219721,0.183941,242
610,B0006M5566,1.083213,0.000331,0.023939,-0.236405,0.19909,516
611,B0006M56BK,1.643562,0.000144,0.036327,-0.386799,0.268519,170
612,B0006MSVCG,1.412324,0.000904,0.031203,-0.337569,0.265,373
613,B0006N29AU,1.425202,0.000433,0.031498,-0.343861,0.213441,393
614,B0006NXBJ8,1.400182,0.000372,0.030945,-0.239084,0.160558,129
615,B0006NY35E,1.265995,0.00051,0.027977,-0.270767,0.307169,576
616,B0006NYCT6,1.412235,0.000427,0.031211,-0.234209,0.213312,189
617,B0006NYDOU,1.316793,0.00019,0.029104,-0.280052,0.242533,1113
618,B0006O2IQ4,1.251078,0.000609,0.027645,-0.28776,0.251396,634
619,B0006O4MCM,1.279548,0.00076,0.028271,-0.297275,0.203081,475
620,B0006O9ZAG,1.481749,0.000334,0.032749,-0.371431,0.250836,341
621,B0006OU06E,1.369914,0.000117,0.030278,-0.312834,0.225761,395
622,B0006OU078,1.578448,0.000195,0.034887,-0.338933,0.258147,171
623,B0006PJRP8,1.308242,0.000575,0.02891,-0.262537,0.175494,267
624,B0006PJSES,1.283511,0.000517,0.028364,-0.259352,0.208355,283
625,B0006PJSSO,1.489477,0.001538,0.032885,-0.318012,0.189157,201
626,B0006PJTB0,1.279746,-2e-06,0.028286,-0.265714,0.27088,569
627,B0006PKGJY,1.439694,0.000781,0.031811,-0.255033,0.307589,425
628,B0006PLNSC,1.327317,0.001035,0.029319,-0.331234,0.255356,566
629,B0006PLPE4,1.315921,5.2e-05,0.029085,-0.291004,0.178823,235
630,B0006PS3XU,1.39055,0.000482,0.030731,-0.293284,0.255585,419
631,B0006PS3Y4,1.393802,0.000468,0.030803,-0.291558,0.258393,419
632,B0006PT6TU,1.564285,0.00024,0.034574,-0.294951,0.232289,102
633,B0006Q00IK,1.489227,-0.000967,0.032901,-0.362095,0.266322,278
634,B0006Q00ZI,1.458308,0.000185,0.032232,-0.299368,0.214145,188
635,B0006Q0102,1.517333,0.000515,0.033533,-0.328847,0.305941,331
636,B0006Q01EI,1.376451,0.000548,0.030418,-0.336754,0.237755,291
637,B0006Q01WK,1.300258,-0.000101,0.028739,-0.299485,0.289439,645
638,B0006Q0HEC,1.586048,0.000594,0.035051,-0.324865,0.235709,177
639,B0006Q23H6,1.271484,0.000369,0.028101,-0.268417,0.186396,430
640,B0006Q3NTS,1.603822,0.000895,0.035437,-0.317243,0.207821,166
641,B0006Q3O3S,1.253272,0.000556,0.027695,-0.293186,0.222034,536
642,B0006Q3P50,1.33196,0.000497,0.029435,-0.263876,0.251641,358
643,B0006SFXXK,1.202428,0.000175,0.026576,-0.278328,0.191955,1963
644,B0006SFXYY,1.09437,0.000226,0.024187,-0.202741,0.214288,741
645,B0006U81GY,1.372283,-0.000113,0.030331,-0.295887,0.168581,148
646,B0006V7T9I,1.142098,0.000188,0.025242,-0.240965,0.251555,1060
647,B0006ZEVU4,1.380509,-4.9e-05,0.030513,-0.326263,0.224689,353
648,B0006ZHCK0,1.319352,-0.000445,0.029158,-0.260541,0.1807,187
649,B0006ZHK7A,1.507033,0.000415,0.033307,-0.279184,0.180775,93
650,B00070E8IS,1.475886,0.00028,0.03262,-0.346202,0.214656,201
651,B00070QF20,1.201641,0.000628,0.026552,-0.241377,0.187354,1399
652,B00074XC68,1.377776,0.00058,0.030447,-0.374797,0.200989,579
653,B0007506U2,1.44134,0.000235,0.031856,-0.313407,0.249521,357
654,B00076X0BS,1.289432,0.000814,0.028488,-0.261763,0.320101,1015
655,B0007CIEBI,1.342928,0.000489,0.029678,-0.29167,0.225,371
656,B0007CWVLM,1.548802,4.6e-05,0.034232,-0.290195,0.189198,117
657,B0007CXWQU,1.372207,0.000214,0.030328,-0.322518,0.209339,287
658,B0007CXWRE,1.384256,0.0004,0.030593,-0.244625,0.18111,143
659,B0007CXWTW,1.487926,0.000392,0.032885,-0.246866,0.165343,100
660,B0007CXWUG,1.517888,0.000731,0.033541,-0.272773,0.20047,137
661,B0007CXWWY,1.470334,-3.7e-05,0.032498,-0.255126,0.162907,112
662,B0007CXWXI,1.482153,0.000623,0.032753,-0.243894,0.179708,102
663,B0007CXX82,1.55779,-0.000212,0.03443,-0.332745,0.188455,137
664,B0007CXXDC,1.336492,0.000279,0.029538,-0.27016,0.15758,252
665,B0007CXXDM,1.355412,0.000208,0.029957,-0.28769,0.198737,235
666,B0007CXXE6,1.438081,0.000575,0.03178,-0.249292,0.203405,157
667,B0007CXXGO,1.610806,0.000606,0.035598,-0.311962,0.209638,122
668,B0007CXXIC,1.630199,0.000692,0.036025,-0.306249,0.210001,121
669,B0007CXXJQ,1.553346,-7e-06,0.034333,-0.325516,0.207354,187
670,B0007CXXVE,1.606634,-0.000405,0.035508,-0.292818,0.184626,152
671,B0007CXXYG,1.500708,-0.000123,0.033169,-0.35458,0.197464,156
672,B0007CXY5E,1.568939,0.000829,0.034668,-0.329937,0.16687,159
673,B0007CXY5O,1.524476,8.2e-05,0.033695,-0.331909,0.17317,172
674,B0007CXYAE,1.595802,4.4e-05,0.035271,-0.328252,0.184745,156
675,B0007CXYP4,1.472501,0.000579,0.032541,-0.280518,0.174312,199
676,B0007D2F3K,1.295865,-0.000305,0.02864,-0.321848,0.253657,495
677,B0007DHMBK,1.169249,0.000334,0.025841,-0.290853,0.200967,1114
678,B0007DHMCO,1.212581,0.000382,0.026798,-0.308922,0.213983,1105
679,B0007IFB2W,1.252765,-0.000216,0.027688,-0.281594,0.184882,252
680,B0007IQMVG,1.544398,-0.000205,0.034134,-0.286266,0.272997,126
681,B0007LE3EG,1.267838,2.1e-05,0.028022,-0.267625,0.296312,809
682,B0007NIRUU,1.548192,-0.000393,0.034217,-0.307372,0.175367,107
683,B0007R7ABS,1.465644,0.000134,0.032394,-0.290213,0.189125,229
684,B0007RBYA6,1.392056,-0.000179,0.030767,-0.319043,0.228858,294
685,B0007V6PFQ,1.428266,0.000169,0.031568,-0.339207,0.225353,614
686,B0007V9API,1.267044,0.000273,0.028003,-0.289522,0.237988,538
687,B0007W1R58,1.607197,0.000648,0.035517,-0.277174,0.183013,88
688,B0007WL21M,1.508262,0.00055,0.033332,-0.369862,0.227785,255
689,B0007WZ7YU,1.479698,0.000466,0.032702,-0.347906,0.288931,271
690,B0007X74CW,1.569425,0.000331,0.034687,-0.269013,0.198565,160
691,B0007X74E0,1.229209,0.000366,0.027166,-0.246172,0.203355,929
692,B0007X74IQ,1.270432,-6.3e-05,0.02808,-0.258119,0.27854,1225
693,B0007XFB2W,1.099146,0.000208,0.024293,-0.203321,0.187072,1870
694,B0007YJ5QY,1.516437,4.6e-05,0.033517,-0.336438,0.289625,339
695,B00080DK86,1.453582,0.000268,0.032127,-0.384869,0.235661,455
696,B00081J4P8,1.226842,0.000735,0.027106,-0.302012,0.299781,690
697,B00082379Q,1.577387,0.000869,0.034853,-0.299768,0.213193,96
698,B0008394GA,1.370113,0.000818,0.030272,-0.298672,0.216225,279
