item_id,item_text,rank,neighbor_item_id,cosine_similarity,neighbor_text
23,Konsyl Pharmaceuticals Psyllium Fiber 15.9 oz KONSYL PHARMACEUTICALS Natural fiber therapy bulk-form,1,5930,0.85634,"Dr. King's Natural Medicine Sciatic Nerve Formula , 2 Fluid Ounce Dr. King&#39;s Natural Medicine Fo"
23,Konsyl Pharmaceuticals Psyllium Fiber 15.9 oz KONSYL PHARMACEUTICALS Natural fiber therapy bulk-form,2,2809,0.85439,"AZO Cranberry Tabs, 50 ct Amerifit AZO &ndash; The #1 Pharmacist recommended brand for urinary and v"
23,Konsyl Pharmaceuticals Psyllium Fiber 15.9 oz KONSYL PHARMACEUTICALS Natural fiber therapy bulk-form,3,1290,0.85309,"Dr. King's Natural Medicine Asthma Symptom Relief, 2 Fluid Ounce Dr. King&#39;s Natural Medicine For"
23,Konsyl Pharmaceuticals Psyllium Fiber 15.9 oz KONSYL PHARMACEUTICALS Natural fiber therapy bulk-form,4,613,0.85206,"Dr. King's Natural Medicine Back, Muscle and Joint Relief, 2 Fluid Ounce Dr. King&#39;s Natural Medi"
23,Konsyl Pharmaceuticals Psyllium Fiber 15.9 oz KONSYL PHARMACEUTICALS Natural fiber therapy bulk-form,5,6178,0.84321,"Life-Flo Biestro-care, 4-Ounce Life-Flo BiEstro-Care(TM) is a combination of two estrogens for perim"
24,"Williams Lectric Shave Electric Razor Pre-Shave, Original, 3 fl oz Lectric Shave ELECTRIC RAZOR PRE-",1,8231,0.87723,"Barbasol Original Thick and Rich Cream Men Shaving Cream, 10 Ounce Barbasol Barbasol Original Thick "
24,"Williams Lectric Shave Electric Razor Pre-Shave, Original, 3 fl oz Lectric Shave ELECTRIC RAZOR PRE-",2,10572,0.86154,"Axe Face Hydrator and Post Shave Gel, Chilled, Cooling, 3.3 Ounce AXE Moisturizers Beauty Body Oils "
24,"Williams Lectric Shave Electric Razor Pre-Shave, Original, 3 fl oz Lectric Shave ELECTRIC RAZOR PRE-",3,5233,0.86134,"Redken Satinwear Blow Dry Lotion, 5-Ounces Bottle Redken REDKEN by Redken SATINWEAR 02 BLOW DRY LOTI"
24,"Williams Lectric Shave Electric Razor Pre-Shave, Original, 3 fl oz Lectric Shave ELECTRIC RAZOR PRE-",4,10751,0.86048,"Schick Hydro 5 Disposable Razor, 3 Count Schick Moisturizers Beauty Body Oils Skin Care"
24,"Williams Lectric Shave Electric Razor Pre-Shave, Original, 3 fl oz Lectric Shave ELECTRIC RAZOR PRE-",5,10752,0.86038,"Schick Hydro Silk Disposable Razor, 3 Count Schick Moisturizers Beauty Body Oils Skin Care"
25,"Buf-Puf Double-Sided Body Sponge - 1 ea Buf-Puf The secret to really polished, smooth, attractive sk",1,3722,0.95113,"Buf-Puf Double-Sided Body Sponge (Pack of 6) Buf-Puf The secret to really polished, smooth, attracti"
25,"Buf-Puf Double-Sided Body Sponge - 1 ea Buf-Puf The secret to really polished, smooth, attractive sk",2,1531,0.85437,"Aquis Exfoliating Back Scrubber Aquis Get your skin glowing from head to toe with the innovative, tw"
25,"Buf-Puf Double-Sided Body Sponge - 1 ea Buf-Puf The secret to really polished, smooth, attractive sk",3,4875,0.85263,Dual Sided Back Scrubber Trademark UPC: 17874001415Experience the most invigorating shower of your l
25,"Buf-Puf Double-Sided Body Sponge - 1 ea Buf-Puf The secret to really polished, smooth, attractive sk",4,8047,0.8433,Le Edge Full Body Exfoliator - Pink Le Edge Le Edge is an ergonomically designed tool with a surgica
25,"Buf-Puf Double-Sided Body Sponge - 1 ea Buf-Puf The secret to really polished, smooth, attractive sk",5,3540,0.83839,Aquasentials Mesh Pouf Bath Sponge (8 Pack) Aquasentials Aquasentials Mesh Pouf Bath Sponge will mak
26,"Buf-Puf Reusable Facial Sponge, Extra Gentle, - 1 ea Buf-Puf One Facial SpongeFor daily cleansing of",1,3721,0.97309,"Buf-Puf Reusable Facial Sponge, Extra Gentle (Pack of 6) Buf-Puf One Facial SpongeFor daily cleansin"
26,"Buf-Puf Reusable Facial Sponge, Extra Gentle, - 1 ea Buf-Puf One Facial SpongeFor daily cleansing of",2,27,0.94665,Buf-Puf Reusable Facial Sponge (Pack of 6) Buf-Puf Thoroughly cleans and refreshes your skin. Use ev
26,"Buf-Puf Reusable Facial Sponge, Extra Gentle, - 1 ea Buf-Puf One Facial SpongeFor daily cleansing of",3,3723,0.93302,"Buf-Puf Single-Use Facial Sponges with Cleanser, Normal to Dry Skin, 40-Count Packages (Pack of 6) B"
26,"Buf-Puf Reusable Facial Sponge, Extra Gentle, - 1 ea Buf-Puf One Facial SpongeFor daily cleansing of",4,7826,0.8858,Equate Original Clean Facial Cleansing Towelettes 120 Total (compare to Pond's Original Fresh) 60 Ct
26,"Buf-Puf Reusable Facial Sponge, Extra Gentle, - 1 ea Buf-Puf One Facial SpongeFor daily cleansing of",5,3845,0.87082,"Olay Daily Facials Express Wet Cleansing Cloths, All Skin Types, 30 Count  (Pack of 4) New!&nbsp; No"
27,Buf-Puf Reusable Facial Sponge (Pack of 6) Buf-Puf Thoroughly cleans and refreshes your skin. Use ev,1,26,0.94665,"Buf-Puf Reusable Facial Sponge, Extra Gentle, - 1 ea Buf-Puf One Facial SpongeFor daily cleansing of"
27,Buf-Puf Reusable Facial Sponge (Pack of 6) Buf-Puf Thoroughly cleans and refreshes your skin. Use ev,2,3723,0.9421,"Buf-Puf Single-Use Facial Sponges with Cleanser, Normal to Dry Skin, 40-Count Packages (Pack of 6) B"
27,Buf-Puf Reusable Facial Sponge (Pack of 6) Buf-Puf Thoroughly cleans and refreshes your skin. Use ev,3,3721,0.92453,"Buf-Puf Reusable Facial Sponge, Extra Gentle (Pack of 6) Buf-Puf One Facial SpongeFor daily cleansin"
27,Buf-Puf Reusable Facial Sponge (Pack of 6) Buf-Puf Thoroughly cleans and refreshes your skin. Use ev,4,8094,0.90163,"Clean &amp; Clear OilFree Daily Pore Cleanser, 5.5 Ounce (Pack of 2) Clean &amp; Clear This unique d"
27,Buf-Puf Reusable Facial Sponge (Pack of 6) Buf-Puf Thoroughly cleans and refreshes your skin. Use ev,5,7826,0.89965,Equate Original Clean Facial Cleansing Towelettes 120 Total (compare to Pond's Original Fresh) 60 Ct
28,"Clean &amp; Clear ESSENTIALS Dual Action Moisturizer, 4 Ounce Clean &amp; Clear Salicylic acid acne ",1,1496,0.90598,Robanda Intensive Moisturizer Cream with Advanced Retinol Vitamin A For All Skin Types 2 oz Robanda 
28,"Clean &amp; Clear ESSENTIALS Dual Action Moisturizer, 4 Ounce Clean &amp; Clear Salicylic acid acne ",2,4506,0.90573,"St Ives Timeless Skin Collagen Elastin Facial Moisturizer 10 Oz (3 Pack) St. Ives This moisturizer, "
28,"Clean &amp; Clear ESSENTIALS Dual Action Moisturizer, 4 Ounce Clean &amp; Clear Salicylic acid acne ",3,10435,0.90406,Eminence Bright Skin Moisturizer SPF 30 - 2 Fl.oz (60 Ml ) Eminence Organic Skin Care Protect agains
28,"Clean &amp; Clear ESSENTIALS Dual Action Moisturizer, 4 Ounce Clean &amp; Clear Salicylic acid acne ",4,4038,0.9014,Proactiv Solution Super Size Oil-free Moisture Spf15 - 2.5 Oz Proactiv Solution Oil-free Moisture Sp
28,"Clean &amp; Clear ESSENTIALS Dual Action Moisturizer, 4 Ounce Clean &amp; Clear Salicylic acid acne ",5,440,0.90067,"Clean &amp; Clear Morning Glow Moisturizer, SPF 15, 4 Ounce Clean &amp; Clear From the invigorating "
29,"Neutrogena OntheSpot Acne Treatment, Vanishing Formula, 0.75 Ounce Neutrogena OntheSpot Acne Treatme",1,96,0.88629,"NeutrogenaClear Pore Oil Eliminating Astringent, 8 Ounce Neutrogena Clear Pore OilEliminating Astrin"
29,"Neutrogena OntheSpot Acne Treatment, Vanishing Formula, 0.75 Ounce Neutrogena OntheSpot Acne Treatme",2,2330,0.85257,"Belli Acne Clearing Facial Wash, 6.7 fl. oz. Acne Clearing Facial Wash is an exfoliating wash; rich "
29,"Neutrogena OntheSpot Acne Treatment, Vanishing Formula, 0.75 Ounce Neutrogena OntheSpot Acne Treatme",3,8786,0.84979,"Neutrogena Allin1 Acne Control Daily Scrub, 4.2 Ounce (Pack of 2) Neutrogena This multitasking scrub"
29,"Neutrogena OntheSpot Acne Treatment, Vanishing Formula, 0.75 Ounce Neutrogena OntheSpot Acne Treatme",4,4656,0.84722,"Burt's Bees Natural Acne Solutions Daily Moisturizing Lotion, 2 Ounce Burt&#39;s Bees Lightweight Bu"
29,"Neutrogena OntheSpot Acne Treatment, Vanishing Formula, 0.75 Ounce Neutrogena OntheSpot Acne Treatme",5,437,0.84368,Bye Bye Blemish Drying Lotion - 1 fl oz Bye Bye Blemish Bye-Bye Blemish Drying Lotion is an antisept
30,Purpose Dual Treatment Moisture Lotion with SPF 15 4 fl oz (120 ml) Purpose This water-based moistur,1,144,0.90198,"Neutrogena Healthy Defense Daily Moisturizer, SPF 30, Light Tint 1.7 Ounce Neutrogena Healthy Defens"
30,Purpose Dual Treatment Moisture Lotion with SPF 15 4 fl oz (120 ml) Purpose This water-based moistur,2,2001,0.89678,EltaMD UV Lotion Broad-Spectrum SPF 30+ 7 oz EltaMD Elta MD UV Lotion Broad-Spectrum SPF 30 Plus (fo
30,Purpose Dual Treatment Moisture Lotion with SPF 15 4 fl oz (120 ml) Purpose This water-based moistur,3,3670,0.89592,"Aveeno Active Naturals Positively Radiant Daily Moisturizer SPF-30, UVA/UVB Sunscreen, 2.5-Ounce Bot"
30,Purpose Dual Treatment Moisture Lotion with SPF 15 4 fl oz (120 ml) Purpose This water-based moistur,4,7886,0.89161,"MDSolarSciences -SPF 40 Mineral Screen Lotion - 2.82 oz Mineral Screen Lotion SPF 40 Moisturizing, r"
30,Purpose Dual Treatment Moisture Lotion with SPF 15 4 fl oz (120 ml) Purpose This water-based moistur,5,7768,0.88932,"Lubriderm Daily Moisture Lotion SPF 15 Moisturizer with Sunscreen, 13.5 Ounce Lubriderm Go beyond mo"
31,"Stri-Dex Medicated Pads, Maximum Strength, 90-Count Containers, (Pack of 3) Stri-Dex Super size pads",1,3915,0.92846,OXY Daily Defense Cleansing Pads 90 pads (Pack of 3) Oxy 2% Salicylic acid acne medication. Aggressi
31,"Stri-Dex Medicated Pads, Maximum Strength, 90-Count Containers, (Pack of 3) Stri-Dex Super size pads",2,3751,0.91315,"Oxy Maximum Action Face Wash, 6 Fl-Ounce (177 ml) (Pack of 4) Oxy 10% Benzoyl peroxide acne medicati"
31,"Stri-Dex Medicated Pads, Maximum Strength, 90-Count Containers, (Pack of 3) Stri-Dex Super size pads",3,9213,0.89638,"Neutrogena Cleansing Wipes, Pink Grapefruit, 25 Count Neutrogena Neutrogena deep clean oil-free make"
31,"Stri-Dex Medicated Pads, Maximum Strength, 90-Count Containers, (Pack of 3) Stri-Dex Super size pads",4,1491,0.89133,"Biore Ultra Deep Cleansing Pore Strips, 6 Count Biore Offer maximum pore cleansing power to combat h"
31,"Stri-Dex Medicated Pads, Maximum Strength, 90-Count Containers, (Pack of 3) Stri-Dex Super size pads",5,92,0.88988,"Clean &amp; Clear Continuous Control Acne Cleanser,  5 oz  (141g) Clean &amp; Clear Clean & Clear Co"
32,"Basis Cleaner Clean Face Wash, 6 Fluid Ounces Basis Deep cleans + refreshes. 100% Oil-free and soap-",1,3860,0.94336,"Basis Cleaner Clean Face Wash, 6 Ounce Tube (Pack of 4) Basis Basis Cleaner Clean Face Wash is 100% "
32,"Basis Cleaner Clean Face Wash, 6 Fluid Ounces Basis Deep cleans + refreshes. 100% Oil-free and soap-",2,1727,0.92546,"Aveeno Active Naturals Positively Ageless Daily Exfoliating Cleanser With Natural Shiitake Complex, "
32,"Basis Cleaner Clean Face Wash, 6 Fluid Ounces Basis Deep cleans + refreshes. 100% Oil-free and soap-",3,7934,0.91609,"Philosophy Purity Cleansing Oil, 5.8 Ounces Philosophy Experience luxury in a cleanser. Purity made "
32,"Basis Cleaner Clean Face Wash, 6 Fluid Ounces Basis Deep cleans + refreshes. 100% Oil-free and soap-",4,6544,0.91478,"Yes To Carrots Daily Cream Facial Cleanser, 6 Fluid Ounce Yes To Say yes to simple, decadent, deligh"
32,"Basis Cleaner Clean Face Wash, 6 Fluid Ounces Basis Deep cleans + refreshes. 100% Oil-free and soap-",5,10505,0.91438,"Dove Men Care Body and Face Wash Clean Defense, 13.5 Ounce Dove Clean defense body and face wash, de"
33,"Cetaphil Gentle Cleansing Bar, Antibacterial - 4.5 oz Cetaphil Gentle antibacterial cleansing bar fo",1,1273,0.92403,Cetaphil Gentle Skin Cleanser 16 fl oz. Cetaphil Cetaphil Gentle Skin Cleanser works well as part of
33,"Cetaphil Gentle Cleansing Bar, Antibacterial - 4.5 oz Cetaphil Gentle antibacterial cleansing bar fo",2,45,0.91927,"Cetaphil Gentle Skin Cleanser, 4.0 -Ounce Bottles (Pack of 6) Cetaphil Softens As It Cleanses.CETAPH"
33,"Cetaphil Gentle Cleansing Bar, Antibacterial - 4.5 oz Cetaphil Gentle antibacterial cleansing bar fo",3,130,0.9155,"Cetaphil Gentle Cleansing Bar - 4.5 oz Cetaphil 1 Bar ~ Net Wt 4.5 oz (127g)For Dry, Sensitive SkinM"
33,"Cetaphil Gentle Cleansing Bar, Antibacterial - 4.5 oz Cetaphil Gentle antibacterial cleansing bar fo",4,46,0.91462,Cetaphil Gentle Skin Cleanser - 16 fl oz Cetaphil Softens As It Cleanses.CETAPHIL&reg; cleanser was 
33,"Cetaphil Gentle Cleansing Bar, Antibacterial - 4.5 oz Cetaphil Gentle antibacterial cleansing bar fo",5,34,0.91329,"Cuticura Medicated Anti-Bacterial Bar Soap, Original Formula - 5.25 oz bar Cuticura For Blemish/Acne"
34,"Cuticura Medicated Anti-Bacterial Bar Soap, Original Formula - 5.25 oz bar Cuticura For Blemish/Acne",1,33,0.91329,"Cetaphil Gentle Cleansing Bar, Antibacterial - 4.5 oz Cetaphil Gentle antibacterial cleansing bar fo"
34,"Cuticura Medicated Anti-Bacterial Bar Soap, Original Formula - 5.25 oz bar Cuticura For Blemish/Acne",2,1815,0.90823,"Ambi Skincare Even &amp; Clear Exfoliating Wash, 5 Ounce AMBI This unique cleanser with microbeads g"
34,"Cuticura Medicated Anti-Bacterial Bar Soap, Original Formula - 5.25 oz bar Cuticura For Blemish/Acne",3,96,0.90094,"NeutrogenaClear Pore Oil Eliminating Astringent, 8 Ounce Neutrogena Clear Pore OilEliminating Astrin"
34,"Cuticura Medicated Anti-Bacterial Bar Soap, Original Formula - 5.25 oz bar Cuticura For Blemish/Acne",4,1280,0.89571,"Neutrogena Oil-Free Acne Wash, 6 Ounce Neutrogena Neutrogena Oil-Free Acne Wash 6 oz is the #1 derma"
34,"Cuticura Medicated Anti-Bacterial Bar Soap, Original Formula - 5.25 oz bar Cuticura For Blemish/Acne",5,2144,0.89543,"Aveeno Active Naturals Ultra-Calming Foaming Cleanser, Fragrance-Free, 6-Ounce Bottle (Pack of 3) Av"
35,Purpose Gentle Cleansing Bar 6 oz (170 g) Purpose Dermatologist recommended. Oil-free. Hypoallergeni,1,3675,0.98134,"Purpose Gentle Cleansing Bar, 6-Ounce Bars (Pack of 6) Purpose Dermatologist recommended. Oil-free. "
35,Purpose Gentle Cleansing Bar 6 oz (170 g) Purpose Dermatologist recommended. Oil-free. Hypoallergeni,2,33,0.91071,"Cetaphil Gentle Cleansing Bar, Antibacterial - 4.5 oz Cetaphil Gentle antibacterial cleansing bar fo"
35,Purpose Gentle Cleansing Bar 6 oz (170 g) Purpose Dermatologist recommended. Oil-free. Hypoallergeni,3,45,0.88773,"Cetaphil Gentle Skin Cleanser, 4.0 -Ounce Bottles (Pack of 6) Cetaphil Softens As It Cleanses.CETAPH"
35,Purpose Gentle Cleansing Bar 6 oz (170 g) Purpose Dermatologist recommended. Oil-free. Hypoallergeni,4,1273,0.88723,Cetaphil Gentle Skin Cleanser 16 fl oz. Cetaphil Cetaphil Gentle Skin Cleanser works well as part of
35,Purpose Gentle Cleansing Bar 6 oz (170 g) Purpose Dermatologist recommended. Oil-free. Hypoallergeni,5,3762,0.88331,"Cetaphil Daily Facial Cleanser For Normal to Oily Skin, 8-Ounce Bottles (Pack of 3) Cetaphil Cleanse"
36,Fruit Of The Earth 100% Aloe Vera 6oz. Gel Tube Fruit of the Earth Non-Oily Moisturizer Provides Eff,1,853,0.99447,"Fruit Of The Earth 100 % Aloe Vera Gel, 12 oz, 1-Pack Fruit of the Earth Non-Oily Moisturizer Provid"
36,Fruit Of The Earth 100% Aloe Vera 6oz. Gel Tube Fruit of the Earth Non-Oily Moisturizer Provides Eff,2,906,0.90772,"Fruit Of The Earth 100% Aloe Vera 24oz Gel Pump Fruit of the Earth For Sunburnt, Dry Or Irritated Sk"
36,Fruit Of The Earth 100% Aloe Vera 6oz. Gel Tube Fruit of the Earth Non-Oily Moisturizer Provides Eff,3,852,0.89159,Fruit Of The Earth Bogo Cream Aloe Vera 4oz. Jar Fruit of the Earth Contains Nature'S Miracle Plant 
36,Fruit Of The Earth 100% Aloe Vera 6oz. Gel Tube Fruit of the Earth Non-Oily Moisturizer Provides Eff,4,5667,0.88927,One'n Only Argan Oil Leave-In Treatment One&#39;n Only Professional Features:-Very Rare Oil Derived 
36,Fruit Of The Earth 100% Aloe Vera 6oz. Gel Tube Fruit of the Earth Non-Oily Moisturizer Provides Eff,5,3116,0.88795,Fair &amp; White Savon Exclusive Whitenizer 7oz (Exfoliating) Fair &amp; White Rich In Plant Extract
37,Alpha Hydrox AHA Enhanced Cream 2 oz. Alpha Hydrox 10% AHA Anti-Wrinkle TreatmentRecommended For:&nb,1,94,0.9081,Alpha Hydrox Night Replenishing Cream 2 oz. Alpha Hydrox Light Moisturizer with Vitamin ERecommended
37,Alpha Hydrox AHA Enhanced Cream 2 oz. Alpha Hydrox 10% AHA Anti-Wrinkle TreatmentRecommended For:&nb,2,2000,0.88255,Advanced Skin Technology Green Cream Level 9 1 oz. Advanced Skin Technology Advanced Skin Technology
37,Alpha Hydrox AHA Enhanced Cream 2 oz. Alpha Hydrox 10% AHA Anti-Wrinkle TreatmentRecommended For:&nb,3,4225,0.88235,"Physicians Formula Covertoxten Wrinkle Therapy Face Powder, Translucent Light, 0.3-Ounces Wrinkle Th"
37,Alpha Hydrox AHA Enhanced Cream 2 oz. Alpha Hydrox 10% AHA Anti-Wrinkle TreatmentRecommended For:&nb,4,899,0.88066,"Nature's Gate Organics C for Yourself, (1.7 fl oz) (50 ml) Nature&#39;s Gate Advanced Skin Care. Our"
37,Alpha Hydrox AHA Enhanced Cream 2 oz. Alpha Hydrox 10% AHA Anti-Wrinkle TreatmentRecommended For:&nb,5,1338,0.87823,Alpha Hydrox AHA Souffle Soothing Anti-Wrinkle 1.6 oz. Di Bruno Bros Alpha Hydrox Anti-Wrinkle AHA S
38,Alpha Hydrox Foaming Face Wash -- 6 fl oz Alpha Hydrox This wonderfully sudsy foaming cleanser gentl,1,5168,0.89446,"c. Booth Derma Daily Vitamin Facial Cleanser-6.7 oz c. Booth This mild, low lather cleanser complete"
38,Alpha Hydrox Foaming Face Wash -- 6 fl oz Alpha Hydrox This wonderfully sudsy foaming cleanser gentl,2,4504,0.89329,DHC Deep Cleansing Oil 6.7fl.oz./200ml DHC Superstar. Try this amazing cleanser and you'll see why i
38,Alpha Hydrox Foaming Face Wash -- 6 fl oz Alpha Hydrox This wonderfully sudsy foaming cleanser gentl,3,7716,0.89177,"Burt's Bees Sensitive Facial Cleanser, 6 Fluid Ounces Burt&#39;s Bees This soap-free cream cleanser "
38,Alpha Hydrox Foaming Face Wash -- 6 fl oz Alpha Hydrox This wonderfully sudsy foaming cleanser gentl,4,5203,0.88767,"Neocutis Neo-Cleanse- Gentle Skin Cleanser 4.0fl. oz NEOCUTIS This luxuriously creamy cleanser, for "
38,Alpha Hydrox Foaming Face Wash -- 6 fl oz Alpha Hydrox This wonderfully sudsy foaming cleanser gentl,5,2142,0.88416,"EltaMD Facial Cleanser, 8 Fluid Ounce EltaMD EltaMD  facial cleanser is specifically formulated to t"
39,Alpha Hydrox Enhanced Lotion 10 percent Glycolic AHA -- 6 fl oz Anti-Wrinkle Alpha Hydrox Concentrat,1,40,0.90546,Alpha Hydrox Oil Free Treatment 10 Percent AHA 1.7 fl oz. Alpha Hydrox If you're looking for a conce
39,Alpha Hydrox Enhanced Lotion 10 percent Glycolic AHA -- 6 fl oz Anti-Wrinkle Alpha Hydrox Concentrat,2,1492,0.90115,"Topix Pharm Glycolix Elite Facial Cream, 20 Percent., 1.6 Fluid Ounce Topix Pharm Glycolix Elite 20%"
39,Alpha Hydrox Enhanced Lotion 10 percent Glycolic AHA -- 6 fl oz Anti-Wrinkle Alpha Hydrox Concentrat,3,10062,0.89233,Acne.org 16oz. AHA+ | 10% Glycolic Acid Lotion Acne.org Glycolic acid (a.k.a. alpha hydroxy acid - A
39,Alpha Hydrox Enhanced Lotion 10 percent Glycolic AHA -- 6 fl oz Anti-Wrinkle Alpha Hydrox Concentrat,4,899,0.89017,"Nature's Gate Organics C for Yourself, (1.7 fl oz) (50 ml) Nature&#39;s Gate Advanced Skin Care. Our"
39,Alpha Hydrox Enhanced Lotion 10 percent Glycolic AHA -- 6 fl oz Anti-Wrinkle Alpha Hydrox Concentrat,5,6538,0.88857,"derma e Anti-Wrinkle Vitamin A Glycolic Cleanser, 6 Fluid Ounce Derma E This naturally exfoliating, "
40,Alpha Hydrox Oil Free Treatment 10 Percent AHA 1.7 fl oz. Alpha Hydrox If you're looking for a conce,1,39,0.90546,Alpha Hydrox Enhanced Lotion 10 percent Glycolic AHA -- 6 fl oz Anti-Wrinkle Alpha Hydrox Concentrat
40,Alpha Hydrox Oil Free Treatment 10 Percent AHA 1.7 fl oz. Alpha Hydrox If you're looking for a conce,2,10062,0.8722,Acne.org 16oz. AHA+ | 10% Glycolic Acid Lotion Acne.org Glycolic acid (a.k.a. alpha hydroxy acid - A
40,Alpha Hydrox Oil Free Treatment 10 Percent AHA 1.7 fl oz. Alpha Hydrox If you're looking for a conce,3,1492,0.8666,"Topix Pharm Glycolix Elite Facial Cream, 20 Percent., 1.6 Fluid Ounce Topix Pharm Glycolix Elite 20%"
