sid_prefix,collision_group_size,dedup_last,item_id,asin,item_text
67-82-227-117,11,7,2941,B00143UYPS,"Alba Botanica Original Very Emollient Body Lotion, 32 Ounce Bottle Alba Botanica Since 1979, Alba Botanica has offered natural, 100% vegetarian personal care products that do beautiful for you, your friends and the animals and Earth you love. This means we DON'T use parabens, sulfates, or phthalates. We make a full range of products packed with potent natural, botanical ingredients that are formulated to nourish the individualized needs of your skin and hair. Because the Alba Botanica is committed to the health and happiness of all furry friends, we never test our products, or the ingredients that go into them, on animals. We recognize the need to be good stewards of all natural resources. So we try to do beautiful by reducing our environmental impact in everything we do as a business, from the field to the final product. We hope that you join our do beautiful campaign. Together we can help to preserve and heal the planet, now and for future generations. Moisturizers Beauty Body Lotions Skin Care"
67-82-227-117,11,8,2943,B001441QCW,"Alba Botanica Unscented Very Emollient Body Lotion, 32 Ounce Bottle Alba Botanica Since 1979, Alba Botanica has offered natural, 100% vegetarian personal care products that do beautiful for you, your friends and the animals and Earth you love. This means we DON'T use parabens, sulfates, or phthalates. We make a full range of products packed with potent natural, botanical ingredients that are formulated to nourish the individualized needs of your skin and hair. Because the Alba Botanica is committed to the health and happiness of all furry friends, we never test our products, or the ingredients that go into them, on animals. We recognize the need to be good stewards of all natural resources. So we try to do beautiful by reducing our environmental impact in everything we do as a business, from the field to the final product. We hope that you join our do beautiful campaign. Together we can help to preserve and heal the planet, now and for future generations. Moisturizers Beauty Body Lotions Skin Care"
67-82-227-117,11,9,3087,B0016J22EQ,"Alba Botanica Very Emollient Sunless Tanner, 4 Ounce Tube Alba Since 1979, Alba Botanica has offered natural, 100% vegetarian personal care products that do beautiful for you, your friends and the animals and Earth you love. This means we DON'T use parabens, sulfates, or phthalates. We make a full range of products packed with potent natural, botanical ingredients that are formulated to nourish the individualized needs of your skin and hair. Because the Alba Botanica is committed to the health and happiness of all furry friends, we never test our products, or the ingredients that go into them, on animals. We recognize the need to be good stewards of all natural resources. So we try to do beautiful by reducing our environmental impact in everything we do as a business, from the field to the final product. We hope that you join our do beautiful campaign. Together we can help to preserve and heal the planet, now and for future generations. Self-Tanners & Bronzers Sun Beauty Skin Care"
67-82-227-117,11,10,7252,B004HFEOEM,"Alba Botanica Even Advanced Eye Makeup Remover, 4 Ounce Bottle Alba Since 1979, Alba Botanica has offered natural, 100% vegetarian personal care products that do beautiful for you, your friends and the animals and Earth you love. This means we DON'T use parabens, sulfates, or phthalates. We make a full range of products packed with potent natural, botanical ingredients that are formulated to nourish the individualized needs of your skin and hair. Because the Alba Botanica is committed to the health and happiness of all furry friends, we never test our products, or the ingredients that go into them, on animals. We recognize the need to be good stewards of all natural resources. So we try to do beautiful by reducing our environmental impact in everything we do as a business, from the field to the final product. We hope that you join our do beautiful campaign. Together we can help to preserve and heal the planet, now and for future generations. Makeup Beauty Eyes Makeup Remover"
11-227-140-168,10,0,7107,B004DC4XA4,"Kleancolor Nail Lacquers - Set 6 - Rose Heart Kleancolor KleanColor presents its long wearing and chip-resistant Nail Lacquers in petite, travel-friendly size. The set features bold rich metallic colors to add twist and edge to complete the look of strong woman who loves to rock the world. Makeup Nails Beauty Nail Polish"
11-227-140-168,10,1,7487,B004NYSL9Q,"Kleancolor Neon Nail Lacquer - Candy Cast - Mini Collection (NPC593) Kleancolor KleanColor presents its long wearing and chip-resistant Nail Lacquers in petite, travel-friendly size. The set features bright neon colors for playfulness to complete the look of sweet girl who enjoys her creativity. Makeup Nails Beauty Nail Polish"
11-227-140-168,10,2,7488,B004NYTR8U,"KLEANCOLOR What Girls Really Talk About - Glitter Nail Lacquer Mini Collection (NPC594) Kleancolor KleanColor presents its long wearing and chip-resistant Nail Lacquers in petite, travel-friendly size. The set features ultimate party accessory of holo effects in bold colours to complete the look of girl who knows her fashion statement is trendier than others. Makeup Nails Beauty Nail Polish"
11-227-140-168,10,3,7489,B004NYWR7S,"KLEANCOLOR Techno High - Metallic Nail Lacquer Mini Collection (NPC592) Kleancolor KleanColor presents its long wearing and chip-resistant Nail Lacquers in petite, travel-friendly size. The set features bold rich metallic colors to add twist and edge to complete the look of strong woman who loves to rock the world. Makeup Nails Beauty Nail Polish"
11-227-140-168,10,4,7490,B004NYZ5AE,"KLEANCOLOR Wicked Witch - Gothic Nail Lacquer Mini Collection (NPC595) Kleancolor KleanColor presents its long wearing and chip-resistant Nail Lacquers in petite, travel-friendly size. The set features gothic colors to complete the look of mystic woman who is not afraid to play with her dark side. Makeup Nails Beauty Nail Polish"
11-227-140-168,10,5,7491,B004NZ3D66,"KLEANCOLOR French Bijou - French Manicure Nail Lacquer Mini Collection (NPC596) Kleancolor KleanColor presents its long wearing and chip-resistant Nail Lacquers in petite, travel-friendly size. The set features all the essentials for the perfect french nails to complete the look of girl-next-door who adores natural beauty. Makeup Nails Beauty Nail Polish"
11-227-140-168,10,6,8993,B006LUAYZO,"Kleancolor Glitter Nail Lacquer Mini Collection-jingle Splash Kleancolor KleanColor presents its long wearing and chip resistant Nail Lacquers in petite, travel friendly size. The set features colors with biggest spirit to complete the look of woman who outshines everyone with her heart. Makeup Nails Beauty Nail Polish"
11-227-140-168,10,7,9420,B007H4HP7S,"Kleancolor Nail Lacquer Mini Collection - Blue Maniacs (NPC602) Kleancolor KleanColor presents its long wearing and chip-resistant Nail Lacquers in petite, travel-friendly size. The set features dazzling blues that spin off adventure to complete the look of girl who pursuits her heart and enjoys being herself. Makeup Nails Beauty Nail Polish"
11-227-140-168,10,8,9421,B007H4J832,"Kleancolor Nail Lacquer Mini Collection - Green Addicts (NPC603) Kleancolor KleanColor presents its long wearing and chip-resistant Nail Lacquers in petite, travel-friendly size. The set features vivid greens that spell out confidence to complete the look of girl who knows what is right for her and stands on her ground. Makeup Nails Beauty Nail Polish"
11-227-140-168,10,9,10058,B008LF9DI6,"KLEANCOLOR Nail Lacquer Mini Collection - Kolor Revolution - Chunky Holo -KCNPC605 Kolor Revolution Kleancolor KleanColor presents its long wearing and chip resistant Nail Lacquers in petite, travel friendly size. The set features ultimate party accessory of holo effects in bold colors to complete the look of girl who knows her fashion statement is trendier than others. Makeup Nails Beauty Nail Polish"
23-145-118-107,10,0,3902,B001G2B8NO,Red Cherry False Eyelashes #43 (Pack of 3) Red Cherry Great way to extend the length and thickness of your eyelashes in seconds. Beauty Tools & Accessories Eyelash Tools Fake Eyelashes & Adhesives Makeup Brushes & Tools
23-145-118-107,10,1,3903,B001G2GCO4,"Red Cherry False Eyelashes #747S, Black (Pack of 6) Red Cherry Great way to extend the length and thickness of your eyelashes in seconds.
(pack of 6 pairs) Beauty Tools & Accessories Eyelash Tools Fake Eyelashes & Adhesives Makeup Brushes & Tools"
23-145-118-107,10,2,3904,B001G2L1O0,"Red Cherry False Eyelashes #82 (Packs of 6) Red Cherry #82, Human Hair Black, Has a natural length and not too dark Beauty Tools & Accessories Eyelash Tools Fake Eyelashes & Adhesives Makeup Brushes & Tools"
23-145-118-107,10,3,7590,B004RSW46E,Red Cherry False Eyelashes #WSP (Pack of 3) Red Cherry Red Cherry lashes are made from 100% human hair Beauty Tools & Accessories Eyelash Tools Fake Eyelashes & Adhesives Makeup Brushes & Tools
23-145-118-107,10,4,7591,B004RT3P3O,Red Cherry False Eyelashes #217 (Pack of 3 Pairs) Red Cherry Beauty Tools & Accessories Eyelash Tools Fake Eyelashes & Adhesives Makeup Brushes & Tools
23-145-118-107,10,5,8985,B006LFZTWC,Red Cherry #DW False Eyelashes (Pack of 3 Pairs) Red Cherry Great way to extend the length and thickness of your eyelashes in seconds. Beauty Tools & Accessories Eyelash Tools Fake Eyelashes & Adhesives Makeup Brushes & Tools
23-145-118-107,10,6,8989,B006LRRQK8,Red Cherry #43 False Eyelashes (Pack of 6 Pairs) Red Cherry Red Cherry lashes are made from 100% human hair Beauty Tools & Accessories Eyelash Tools Fake Eyelashes & Adhesives Makeup Brushes & Tools
23-145-118-107,10,7,9076,B006R1FZLA,Red Cherry #WSP False Eyelashes (Pack of 6 Pairs) Red Cherry Great way to extend the length and thickness of your eyelashes in seconds. Beauty Tools & Accessories Eyelash Tools Fake Eyelashes & Adhesives Makeup Brushes & Tools
23-145-118-107,10,8,9111,B006TO529A,Red Cherry #117 False Eyelashes (Pack of 6) Red Cherry Red Cherry lashes are soft and made of 100% human hair. Beauty Tools & Accessories Eyelash Tools Fake Eyelashes & Adhesives Makeup Brushes & Tools
