sid_prefix,collision_group_size,dedup_last,item_id,asin,item_text
135-243-36,10,0,98,B0000535U2,"Jason C-Effects Creme, 2 Ounces Jason Natural Cosmetics In 1959, a group of independent thinkers drew upon the pioneering spirit that was so much a part of their California heritage and set out on a road of rediscovery. Theirs was a path back to safer, natural ingredients proven to work together in effective ways. And so the J&#x100;S&#xD6;N&#xA0;(which means ""healer"" in Greek) brand was born. The&#xA0;J&#x100;S&#xD6;N&#xA0;team meticulously created&#xA0;body loving products&#xA0;staying true to the&#xA0;J&#x100;S&#xD6;N&#xA0;Code of Honor: select safe, wholesome, natural ingredients, rigorously test every formula to ensure safety and efficacy, never test on animals, and constantly innovate and improve. As one generation has given way to the next,&#xA0;J&#x100;S&#xD6;N&#xA0;products have remained on the path forged by the brand&#x2019;s founders, committed to discovering even more ways to offer personal care solutions safer for us, our families and our planet. Creams & Moisturizers Beauty Fluids & Lotions Lotions Face Skin Care"
135-243-36,10,1,99,B0000535UA,"Jason Shampoo, Tea Tree, 17.5 Ounce Jason Natural In 1959, a group of independent thinkers drew upon the pioneering spirit that was so much a part of their California heritage and set out on a road of rediscovery. Theirs was a path back to safer, natural ingredients proven to work together in effective ways. And so the J&#x100;S&#xD6;N&#xA0;(which means ""healer"" in Greek) brand was born. The&#xA0;J&#x100;S&#xD6;N&#xA0;team meticulously created&#xA0;body loving products&#xA0;staying true to the&#xA0;J&#x100;S&#xD6;N&#xA0;Code of Honor: select safe, wholesome, natural ingredients, rigorously test every formula to ensure safety and efficacy, never test on animals, and constantly innovate and improve. As one generation has given way to the next,&#xA0;J&#x100;S&#xD6;N&#xA0;products have remained on the path forged by the brand&#x2019;s founders, committed to discovering even more ways to offer personal care solutions safer for us, our families and our planet. Shampoos Beauty Hair Care"
135-243-36,10,2,100,B0000535UM,"Jason Thin-To-Thick Extra Volume Shampoo, 8 Ounce Jason Natural In 1959, a group of independent thinkers drew upon the pioneering spirit that was so much a part of their California heritage and set out on a road of rediscovery. Theirs was a path back to safer, natural ingredients proven to work together in effective ways. And so the J&#x100;S&#xD6;N&#xA0;(which means ""healer"" in Greek) brand was born. The&#xA0;J&#x100;S&#xD6;N&#xA0;team meticulously created&#xA0;body loving products&#xA0;staying true to the&#xA0;J&#x100;S&#xD6;N&#xA0;Code of Honor: select safe, wholesome, natural ingredients, rigorously test every formula to ensure safety and efficacy, never test on animals, and constantly innovate and improve. As one generation has given way to the next,&#xA0;J&#x100;S&#xD6;N&#xA0;products have remained on the path forged by the brand&#x2019;s founders, committed to discovering even more ways to offer personal care solutions safer for us, our families and our planet. Shampoos Beauty Hair Care"
135-243-36,10,3,103,B0000535UX,"Jason Pure Natural Hand Soap, Purifying Tea Tree, 16 Ounce Jason Natural In 1959, a group of independent thinkers drew upon the pioneering spirit that was so much a part of their California heritage and set out on a road of rediscovery. Theirs was a path back to safer, natural ingredients proven to work together in effective ways. And so the J&#x100;S&#xD6;N&#xA0;(which means ""healer"" in Greek) brand was born. The&#xA0;J&#x100;S&#xD6;N&#xA0;team meticulously created&#xA0;body loving products&#xA0;staying true to the&#xA0;J&#x100;S&#xD6;N&#xA0;Code of Honor: select safe, wholesome, natural ingredients, rigorously test every formula to ensure safety and efficacy, never test on animals, and constantly innovate and improve. As one generation has given way to the next,&#xA0;J&#x100;S&#xD6;N&#xA0;products have remained on the path forged by the brand&#x2019;s founders, committed to discovering even more ways to offer personal care solutions safer for us, our families and our planet. Hands & Nails Beauty Skin Care Hand Soaps"
135-243-36,10,4,289,B00014D138,"Jason Pure Natural Moisturizing Creme, Anti-Aging Tea Time, 4 Ounce Jason Natural In 1959, a group of independent thinkers drew upon the pioneering spirit that was so much a part of their California heritage and set out on a road of rediscovery. Theirs was a path back to safer, natural ingredients proven to work together in effective ways. And so the J&#x100;S&#xD6;N&#xA0;(which means ""healer"" in Greek) brand was born. The&#xA0;J&#x100;S&#xD6;N&#xA0;team meticulously created&#xA0;body loving products&#xA0;staying true to the&#xA0;J&#x100;S&#xD6;N&#xA0;Code of Honor: select safe, wholesome, natural ingredients, rigorously test every formula to ensure safety and efficacy, never test on animals, and constantly innovate and improve. As one generation has given way to the next,&#xA0;J&#x100;S&#xD6;N&#xA0;products have remained on the path forged by the brand&#x2019;s founders, committed to discovering even more ways to offer personal care solutions safer for us, our families and our planet. Creams & Moisturizers Beauty Fluids & Lotions Lotions Face Skin Care"
135-243-36,10,5,1276,B000FGC99O,"Jason Pure Natural Conditioner, Restorative Biotin, 16 Ounce Jason Natural In 1959, a group of independent thinkers drew upon the pioneering spirit that was so much a part of their California heritage and set out on a road of rediscovery. Theirs was a path back to safer, natural ingredients proven to work together in effective ways. And so the J&#x100;S&#xD6;N&#xA0;(which means ""healer"" in Greek) brand was born. The&#xA0;J&#x100;S&#xD6;N&#xA0;team meticulously created&#xA0;body loving products&#xA0;staying true to the&#xA0;J&#x100;S&#xD6;N&#xA0;Code of Honor: select safe, wholesome, natural ingredients, rigorously test every formula to ensure safety and efficacy, never test on animals, and constantly innovate and improve. As one generation has given way to the next,&#xA0;J&#x100;S&#xD6;N&#xA0;products have remained on the path forged by the brand&#x2019;s founders, committed to discovering even more ways to offer personal care solutions safer for us, our families and our planet. Beauty Hair Care Conditioners"
135-243-36,10,6,1277,B000FGC99Y,"Jason Pure Natural Shampoo, Restorative Biotin, 16 Ounce Jason Natural In 1959, a group of independent thinkers drew upon the pioneering spirit that was so much a part of their California heritage and set out on a road of rediscovery. Theirs was a path back to safer, natural ingredients proven to work together in effective ways. And so the J&#x100;S&#xD6;N&#xA0;(which means ""healer"" in Greek) brand was born. The&#xA0;J&#x100;S&#xD6;N&#xA0;team meticulously created&#xA0;body loving products&#xA0;staying true to the&#xA0;J&#x100;S&#xD6;N&#xA0;Code of Honor: select safe, wholesome, natural ingredients, rigorously test every formula to ensure safety and efficacy, never test on animals, and constantly innovate and improve. As one generation has given way to the next,&#xA0;J&#x100;S&#xD6;N&#xA0;products have remained on the path forged by the brand&#x2019;s founders, committed to discovering even more ways to offer personal care solutions safer for us, our families and our planet. Shampoos Beauty Hair Care"
135-243-36,10,7,2096,B000QUJ0IC,"Jason Quick Clean Pure Natural Makeup Remover, 75 Pads Jason Natural Cosmetics In 1959, a group of independent thinkers drew upon the pioneering spirit that was so much a part of their California heritage and set out on a road of rediscovery. Theirs was a path back to safer, natural ingredients proven to work together in effective ways. And so the J&#x100;S&#xD6;N&#xA0;(which means ""healer"" in Greek) brand was born. The&#xA0;J&#x100;S&#xD6;N&#xA0;team meticulously created&#xA0;body loving products&#xA0;staying true to the&#xA0;J&#x100;S&#xD6;N&#xA0;Code of Honor: select safe, wholesome, natural ingredients, rigorously test every formula to ensure safety and efficacy, never test on animals, and constantly innovate and improve. As one generation has given way to the next,&#xA0;J&#x100;S&#xD6;N&#xA0;products have remained on the path forged by the brand&#x2019;s founders, committed to discovering even more ways to offer personal care solutions safer for us, our families and our planet. Beauty Face Skin Care Cloths & Towelettes Cleansers"
135-243-36,10,8,2219,B000TBZ8YS,"Jason Mineral Sunscreen, Broad Spectrum SPF 30, 4 Ounce Jason In 1959, a group of independent thinkers drew upon the pioneering spirit that was so much a part of their California heritage and set out on a road of rediscovery. Theirs was a path back to safer, natural ingredients proven to work together in effective ways. And so the J&#x100;S&#xD6;N&#xA0;(which means ""healer"" in Greek) brand was born. The&#xA0;J&#x100;S&#xD6;N&#xA0;team meticulously created&#xA0;body loving products&#xA0;staying true to the&#xA0;J&#x100;S&#xD6;N&#xA0;Code of Honor: select safe, wholesome, natural ingredients, rigorously test every formula to ensure safety and efficacy, never test on animals, and constantly innovate and improve. As one generation has given way to the next,&#xA0;J&#x100;S&#xD6;N&#xA0;products have remained on the path forged by the brand&#x2019;s founders, committed to discovering even more ways to offer personal care solutions safer for us, our families and our planet. Sunscreens Beauty Face Sunscreens & Self Tanners Skin Care"
135-243-36,10,9,3308,B0019LV2QU,"Jason Pure Natural Skin Oil, Vitamin E 45,000 I.U., 2 Ounce Jason In 1959, a group of independent thinkers drew upon the pioneering spirit that was so much a part of their California heritage and set out on a road of rediscovery. Theirs was a path back to safer, natural ingredients proven to work together in effective ways. And so the J&#x100;S&#xD6;N&#xA0;(which means ""healer"" in Greek) brand was born. The&#xA0;J&#x100;S&#xD6;N&#xA0;team meticulously created&#xA0;body loving products&#xA0;staying true to the&#xA0;J&#x100;S&#xD6;N&#xA0;Code of Honor: select safe, wholesome, natural ingredients, rigorously test every formula to ensure safety and efficacy, never test on animals, and constantly innovate and improve. As one generation has given way to the next,&#xA0;J&#x100;S&#xD6;N&#xA0;products have remained on the path forged by the brand&#x2019;s founders, committed to discovering even more ways to offer personal care solutions safer for us, our families and our planet. Moisturizers Beauty Body Oils Skin Care"
